# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,8.880517959594726562e+00,9.517242431640625000e+00,9.200989224777440967e+00,-3.483008808658464073e+00
1.020395499592090083e+00,1.931929397583007812e+01,2.068033027648925781e+01,1.981333465449473152e+01,-2.493475668178745330e+00
2.020147159597056596e+00,2.082620620727539062e+01,2.239031219482421875e+01,2.143895285692743613e+01,-2.858099711031607093e+00
3.019898819602023554e+00,2.082726383209228516e+01,2.240493488311767578e+01,2.145285411986095880e+01,-2.916116821908115497e+00
4.019650479606990068e+00,2.087169170379638672e+01,2.241658306121826172e+01,2.146392762311994673e+01,-2.759215040800039542e+00
5.019402139611957026e+00,2.081658363342285156e+01,2.240708541870117188e+01,2.145489855656056832e+01,-2.975147710230166442e+00
6.019153799616923983e+00,2.089806652069091797e+01,2.238614368438720703e+01,2.143499000423830836e+01,-2.504892623888442582e+00
7.018905459621890941e+00,2.088572597503662109e+01,2.242164993286132812e+01,2.146874451544146112e+01,-2.715662017336422096e+00
8.018657119626857011e+00,2.072631835937500000e+01,2.237948226928710938e+01,2.142865723690049506e+01,-3.277568303794864857e+00
9.018408779631824856e+00,1.997904014587402344e+01,1.330550527572631836e+01,1.280235422689489511e+01,5.605754841482600170e+01
1.001816043963679093e+01,9.932710379362106323e+00,2.309706240892410278e+00,2.349044241767594965e+00,3.228404983929974037e+02
1.101791209964175877e+01,5.418355017900466919e-01,3.704655170440673828e-01,5.054779526829401570e-01,7.192707201991798804e+00
1.201766375964672484e+01,4.321821480989456177e-01,3.375118076801300049e-01,4.741500484488088141e-01,-8.851185502809080674e+00
1.301741541965169091e+01,3.763287961483001709e-01,3.834099769592285156e-01,5.177837843605266333e-01,-2.731931599343656458e+01
1.401716707965665876e+01,3.747324645519256592e-01,4.065860956907272339e-01,5.398164854480043129e-01,-3.058150785429833363e+01
1.501691873966162483e+01,4.274918735027313232e-01,3.760300576686859131e-01,5.107679609751706318e-01,-1.630409380287803600e+01
1.601667039966659090e+01,4.929585158824920654e-01,4.019905179738998413e-01,5.354476352823586138e-01,-7.935252039624880460e+00
1.701642205967155874e+01,4.546740502119064331e-01,3.862506151199340820e-01,5.204842767172319640e-01,-1.264403738003383104e+01
1.801617371967652659e+01,4.065652191638946533e-01,3.594321012496948242e-01,4.949888817997781798e-01,-1.786376742733601120e+01
1.901592537968149088e+01,4.656175822019577026e-01,3.380239456892013550e-01,4.746369196026949400e-01,-1.900260394468906489e+00
2.001567703968645873e+01,4.897537231445312500e-01,3.748423457145690918e-01,5.096388460113473462e-01,-3.901806744608582012e+00
2.101542869969142657e+01,4.324236512184143066e-01,3.670002818107604980e-01,5.021836783923324665e-01,-1.389133700984561592e+01
2.201518035969639442e+01,3.745344579219818115e-01,3.708179593086242676e-01,5.058130068460439110e-01,-2.595396859061392547e+01
2.301493201970135871e+01,3.755968064069747925e-01,3.662273138761520386e-01,5.014488456254340143e-01,-2.509768250866940775e+01
2.401468367970632656e+01,4.445575028657913208e-01,3.154594600200653076e-01,4.531856760316537169e-01,-1.903893618486684591e+00
2.501443533971129440e+01,4.507139474153518677e-01,3.085021674633026123e-01,4.465716286556816739e-01,9.275821601430102037e-01
2.601418699971625870e+01,4.432912021875381470e-01,3.185492306947708130e-01,4.561230096936580436e-01,-2.813233981495038449e+00
2.701393865972122654e+01,4.474857598543167114e-01,3.504940122365951538e-01,4.864917625970168746e-01,-8.017813607876151494e+00
2.801369031972619439e+01,3.984340280294418335e-01,3.512270003557205200e-01,4.871885879937306596e-01,-1.821770093790270906e+01
2.901344197973115868e+01,3.587766140699386597e-01,3.333815634250640869e-01,4.702235740401987663e-01,-2.370084490079875650e+01
3.001319363973612653e+01,3.457731157541275024e-01,2.964505851268768311e-01,4.351146235235533455e-01,-2.053286718932572441e+01
3.101294529974109437e+01,4.115977287292480469e-01,3.663225322961807251e-01,5.015393663468205032e-01,-1.793311625220994898e+01
3.201269695974605867e+01,5.018792748451232910e-01,3.944454044103622437e-01,5.282747676532952852e-01,-4.996546196106654847e+00
3.301244861975102651e+01,5.393701791763305664e-01,3.217488378286361694e-01,4.591647609201913172e-01,1.746767720053324879e+01
3.401220027975599436e+01,4.523498862981796265e-01,3.192905187606811523e-01,4.568277255507493528e-01,-9.802030398157783875e-01
