# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.219454193115234375e+01,3.492971801757812500e+01,9.461713696197756462e+01,-6.597387855427299996e+01
1.020395499592090083e+00,6.881646728515625000e+01,7.561846923828125000e+01,6.742818902683681870e+01,2.058898923960256866e+00
2.020147159597056596e+00,7.208401107788085938e+01,8.116341400146484375e+01,6.372295822111181707e+01,1.312094273426084179e+01
3.019898819602023554e+00,7.082541656494140625e+01,8.071361160278320312e+01,6.402352419160624208e+01,1.062405179849021941e+01
4.019650479606990068e+00,6.966682815551757812e+01,7.995066452026367188e+01,6.453333901466072575e+01,7.954786191507342785e+00
5.019402139611957026e+00,6.901319885253906250e+01,7.948336791992187500e+01,6.484559492214842180e+01,6.426965371193116283e+00
6.019153799616923983e+00,6.863613891601562500e+01,7.926205444335937500e+01,6.499348052716401014e+01,5.604651973253173658e+00
7.018905459621890941e+00,6.784786987304687500e+01,7.869297409057617188e+01,6.537375015005824253e+01,3.784576710544466316e+00
8.018657119626857011e+00,6.881486511230468750e+01,7.853767395019531250e+01,6.547752446862190823e+01,5.096925503471190666e+00
9.018408779631824856e+00,7.027305984497070312e+01,7.875099945068359375e+01,6.533497657142662263e+01,7.558100626462434413e+00
1.001816043963679093e+01,7.093791198730468750e+01,7.880472183227539062e+01,6.529907831964375475e+01,8.635395495260180354e+00
1.101791209964175877e+01,7.155609512329101562e+01,7.902198028564453125e+01,6.515390235331631175e+01,9.826261419088789140e+00
1.201766375964672484e+01,7.164795303344726562e+01,7.917330169677734375e+01,6.505278669246828827e+01,1.013817651218707283e+01
1.301741541965169091e+01,7.069546508789062500e+01,7.896472549438476562e+01,6.519216102412572411e+01,8.441665343365881924e+00
1.401716707965665876e+01,7.125126647949218750e+01,7.898836898803710938e+01,6.517636202074930907e+01,9.320717312833284751e+00
1.501691873966162483e+01,7.239673995971679688e+01,7.917868804931640625e+01,6.504918743581009721e+01,1.129537940986148747e+01
1.601667039966659090e+01,7.189633941650390625e+01,7.924757385253906250e+01,6.500315671574369958e+01,1.060438146243239999e+01
1.701642205967155874e+01,7.237114715576171875e+01,7.918960571289062500e+01,6.504189205864594214e+01,1.126851459134560507e+01
1.801617371967652659e+01,7.293975067138671875e+01,7.881931304931640625e+01,6.528932820865395570e+01,1.171772274679143777e+01
