# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,4.520496749877929688e+01,3.309741973876953125e+01,3.275756379285782316e+01,3.799856358254394451e+01
1.020395499592090083e+00,9.756702423095703125e+01,7.272906112670898438e+01,9.080010159397843950e+01,7.452549631758728310e+00
2.020147159597056596e+00,1.065911064147949219e+02,7.900268173217773438e+01,9.998813540712303904e+01,6.603754516259831675e+00
3.019898819602023554e+00,1.055694503784179688e+02,7.815218353271484375e+01,9.874253789555662308e+01,6.913851546009893489e+00
4.019650479606990068e+00,1.001837539672851562e+02,7.761355590820312500e+01,9.795369057151006587e+01,2.276650713989235353e+00
5.019402139611957026e+00,9.745522308349609375e+01,7.783228683471679688e+01,9.827403304600336753e+01,-8.331905561705991170e-01
6.019153799616923983e+00,9.731275558471679688e+01,7.886794281005859375e+01,9.979080345955544828e+01,-2.483242732726355761e+00
7.018905459621890941e+00,9.945462417602539062e+01,7.991679000854492188e+01,1.013268930847575007e+02,-1.847751225497462180e+00
8.018657119626857011e+00,1.019770164489746094e+02,7.951780319213867188e+01,1.007425567675527418e+02,1.225360682745212593e+00
9.018408779631824856e+00,1.024918327331542969e+02,7.891935348510742188e+01,9.986609698627803766e+01,2.629256400434919261e+00
1.001816043963679093e+01,1.018690490722656250e+02,7.892038345336914062e+01,9.986760542674809926e+01,2.004096961136776933e+00
1.101791209964175877e+01,1.007964286804199219e+02,7.901195144653320312e+01,1.000017113713536503e+02,7.947037087346539019e-01
1.201766375964672484e+01,9.991231918334960938e+01,7.962020492553710938e+01,1.008925292711767696e+02,-9.715388194824342571e-01
1.301741541965169091e+01,9.845863723754882812e+01,8.011914825439453125e+01,1.016232569425933008e+02,-3.114070342020387905e+00
1.401716707965665876e+01,9.670551681518554688e+01,7.957442474365234375e+01,1.008254818856905501e+02,-4.086233949445394309e+00
1.501691873966162483e+01,9.600386047363281250e+01,7.930326461791992188e+01,1.004283542044542656e+02,-4.405622063480171491e+00
1.601667039966659090e+01,9.721009826660156250e+01,7.900389480590820312e+01,9.998991201478779089e+01,-2.780094203678380893e+00
1.701642205967155874e+01,9.785363006591796875e+01,7.846582031250000000e+01,9.920187477914181784e+01,-1.359091969003121125e+00
1.801617371967652659e+01,9.736150741577148438e+01,7.920140075683593750e+01,1.002791694419645978e+02,-2.909539481060098520e+00
1.901592537968149088e+01,9.767494583129882812e+01,7.916336441040039062e+01,1.002234632940866703e+02,-2.542835159577057080e+00
2.001567703968645873e+01,9.977997970581054688e+01,7.793817520141601562e+01,9.842911189995940902e+01,1.372427099844324649e+00
2.101542869969142657e+01,1.016503677368164062e+02,7.727622985839843750e+01,9.745965955711332640e+01,4.299941328285926012e+00
2.201518035969639442e+01,1.001990203857421875e+02,7.697662734985351562e+01,9.702087657163694701e+01,3.275731910913633360e+00
2.301493201970135871e+01,9.913289642333984375e+01,7.691248321533203125e+01,9.692693425125109741e+01,2.275902141267067247e+00
2.401468367970632656e+01,9.846131515502929688e+01,7.703427124023437500e+01,9.710529895661171906e+01,1.396438930715272919e+00
2.501443533971129440e+01,9.661964416503906250e+01,7.723145675659179688e+01,9.739408709119784646e+01,-7.951642130323695046e-01
2.601418699971625870e+01,9.546111297607421875e+01,7.737367248535156250e+01,9.760236919921482013e+01,-2.193856809735953650e+00
2.701393865972122654e+01,9.574683761596679688e+01,7.736085510253906250e+01,9.758359749558731266e+01,-1.882242432908433516e+00
2.801369031972619439e+01,9.598617553710937500e+01,7.745002365112304688e+01,9.771418933257925232e+01,-1.768436915122350461e+00
2.901344197973115868e+01,9.686455535888671875e+01,7.746559906005859375e+01,9.773700030457661114e+01,-8.926455108823709850e-01
3.001319363973612653e+01,9.779031372070312500e+01,7.729851150512695312e+01,9.749229215261578929e+01,3.056873128193648426e-01
3.101294529974109437e+01,9.862107849121093750e+01,7.728342056274414062e+01,9.747019070632102000e+01,1.180758728950841663e+00
3.201269695974605867e+01,9.944885635375976562e+01,7.736396026611328125e+01,9.758814516426373586e+01,1.906697976853660270e+00
3.301244861975102651e+01,1.002255439758300781e+02,7.747329711914062500e+01,9.774827450038621635e+01,2.534335759997557780e+00
