# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.398940658569335938e+01,3.399758529663085938e+01,-6.739839540472445378e+00,-6.043058722924846506e+02
1.020395499592090083e+00,7.409653091430664062e+01,7.378623199462890625e+01,6.831924174962551888e+01,8.456313355838421586e+00
2.020147159597056596e+00,7.976612854003906250e+01,7.960998916625976562e+01,7.930543754253810107e+01,5.809072010400982977e-01
3.019898819602023554e+00,7.891802978515625000e+01,7.968546295166015625e+01,7.944781466424916516e+01,-6.668337969166492352e-01
4.019650479606990068e+00,7.827305221557617188e+01,7.965505218505859375e+01,7.939044643507148180e+01,-1.407466854855334848e+00
5.019402139611957026e+00,7.938203048706054688e+01,7.921490097045898438e+01,7.856012551344460348e+01,1.046211380448067718e+00
6.019153799616923983e+00,7.991951370239257812e+01,7.871735000610351562e+01,7.762152313867716202e+01,2.960506919723630226e+00
7.018905459621890941e+00,7.857140350341796875e+01,7.867167663574218750e+01,7.753536285167962205e+01,1.336216938482932992e+00
8.018657119626857011e+00,7.753902816772460938e+01,7.873748397827148438e+01,7.765950476356425725e+01,-1.551343859408336467e-01
9.018408779631824856e+00,7.687111663818359375e+01,7.880060195922851562e+01,7.777857334359111974e+01,-1.166718115796218314e+00
1.001816043963679093e+01,7.735213851928710938e+01,7.875905227661132812e+01,7.770019216544216079e+01,-4.479443827036650450e-01
1.101791209964175877e+01,8.086503219604492188e+01,7.866412734985351562e+01,7.752112154140081657e+01,4.313547828198359468e+00
1.201766375964672484e+01,8.324383544921875000e+01,7.899061203002929688e+01,7.813701683272066134e+01,6.535722533957243563e+00
1.301741541965169091e+01,8.194721984863281250e+01,7.946842575073242188e+01,7.903838598900273382e+01,3.680279933897952827e+00
1.401716707965665876e+01,8.031796646118164062e+01,7.953466796875000000e+01,7.916334826944307679e+01,1.458526220756436231e+00
1.501691873966162483e+01,8.027270507812500000e+01,7.929552459716796875e+01,7.871221752594718168e+01,1.982522664494123177e+00
1.601667039966659090e+01,8.037283706665039062e+01,7.931854629516601562e+01,7.875564668589291273e+01,2.053427847792857808e+00
1.701642205967155874e+01,7.883688354492187500e+01,7.931137466430664062e+01,7.874211780093881430e+01,1.203494986287133445e-01
1.801617371967652659e+01,7.786882400512695312e+01,7.924793624877929688e+01,7.862244473881827389e+01,-9.585312898814445370e-01
1.901592537968149088e+01,7.817740249633789062e+01,7.966592788696289062e+01,7.941096284518005177e+01,-1.553387976477650367e+00
