# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,5.799114990234375000e+01,3.835263442993164062e+01,-8.436034807268370628e+01,-1.687421889871523319e+02
1.020395499592090083e+00,1.244006500244140625e+02,8.329823303222656250e+01,1.063125760112549756e+02,1.701404922334321057e+01
2.020147159597056596e+00,1.324255142211914062e+02,8.996357345581054688e+01,1.345889810008804943e+02,-1.607462040057301866e+00
3.019898819602023554e+00,1.357969207763671875e+02,8.992681121826171875e+01,1.344330243878353031e+02,1.014554567036358268e+00
4.019650479606990068e+00,1.407237930297851562e+02,8.963362503051757812e+01,1.331892392463165606e+02,5.657028920733150557e+00
5.019402139611957026e+00,1.398302841186523438e+02,8.936494827270507812e+01,1.320494305745307315e+02,5.892379475070874228e+00
6.019153799616923983e+00,1.371700592041015625e+02,8.933613586425781250e+01,1.319271995588276809e+02,3.974055132532421375e+00
7.018905459621890941e+00,1.396698913574218750e+02,8.935886764526367188e+01,1.320236347001721242e+02,5.791581692637478795e+00
8.018657119626857011e+00,1.429947357177734375e+02,8.912702178955078125e+01,1.310400739373778265e+02,9.122905246610722330e+00
9.018408779631824856e+00,1.425670852661132812e+02,8.898778533935546875e+01,1.304493904906464650e+02,9.289192329599796238e+00
1.001816043963679093e+01,1.404275817871093750e+02,8.879423904418945312e+01,1.296283081334735812e+02,8.330953176150515560e+00
1.101791209964175877e+01,1.392442169189453125e+02,8.843932342529296875e+01,1.281226479362013038e+02,8.680408313354556427e+00
1.201766375964672484e+01,1.411710281372070312e+02,8.803349685668945312e+01,1.264010079778310001e+02,1.168504934863058153e+01
1.301741541965169091e+01,1.421878662109375000e+02,8.796276473999023438e+01,1.261009407868914423e+02,1.275718113097403617e+01
1.401716707965665876e+01,1.398044891357421875e+02,8.852384567260742188e+01,1.284812170630294190e+02,8.813173109309726527e+00
1.501691873966162483e+01,1.386018218994140625e+02,8.904824447631835938e+01,1.307058765713928778e+02,6.041002543377105738e+00
1.601667039966659090e+01,1.409875946044921875e+02,8.927050399780273438e+01,1.316487691834574321e+02,7.093743055068563841e+00
1.701642205967155874e+01,1.437245559692382812e+02,8.920963287353515625e+01,1.313905353270329783e+02,9.387297655425289378e+00
1.801617371967652659e+01,1.431785354614257812e+02,8.907894897460937500e+01,1.308361344087282419e+02,9.433480367235736352e+00
1.901592537968149088e+01,1.445471725463867188e+02,8.892934417724609375e+01,1.302014652741005420e+02,1.101808435264960195e+01
2.001567703968645873e+01,1.450631408691406250e+02,8.873311996459960938e+01,1.293690223750207338e+02,1.213128012100537845e+01
2.101542869969142657e+01,1.416047973632812500e+02,8.849485015869140625e+01,1.283582092581361280e+02,1.032001629011934263e+01
2.201518035969639442e+01,1.391475448608398438e+02,8.859806442260742188e+01,1.287960756147994061e+02,8.037099885713439917e+00
2.301493201970135871e+01,1.348092269897460938e+02,8.912404251098632812e+01,1.310274349299285745e+02,2.886259707243725270e+00
2.401468367970632656e+01,1.328225784301757812e+02,8.918217849731445312e+01,1.312740654978240968e+02,1.179603089520642190e+00
2.501443533971129440e+01,1.332012863159179688e+02,8.881540679931640625e+01,1.297181082004848918e+02,2.685190343702573923e+00
2.601418699971625870e+01,1.318771286010742188e+02,8.865049743652343750e+01,1.290185124360411351e+02,2.215663559483525447e+00
2.701393865972122654e+01,1.320598449707031250e+02,8.858746719360351562e+01,1.287511189404153242e+02,2.569861961214523038e+00
2.801369031972619439e+01,1.321147460937500000e+02,8.869479751586914062e+01,1.292064468707504830e+02,2.250893274627995932e+00
2.901344197973115868e+01,1.312631149291992188e+02,8.881087112426757812e+01,1.296988664849187671e+02,1.206061769601001643e+00
3.001319363973612653e+01,1.353553848266601562e+02,8.862754058837890625e+01,1.289211224913170213e+02,4.990851934116916411e+00
3.101294529974109437e+01,1.461145858764648438e+02,8.832094573974609375e+01,1.276204537247227222e+02,1.449151104856119510e+01
3.201269695974605867e+01,1.534901275634765625e+02,8.811463165283203125e+01,1.267452065046400094e+02,2.110132745561265111e+01
3.301244861975102651e+01,1.499358901977539062e+02,8.816884613037109375e+01,1.269752008373782246e+02,1.808281397387374412e+01
3.401220027975599436e+01,1.429990005493164062e+02,8.849411773681640625e+01,1.283551021013752234e+02,1.140889470554539464e+01
3.501195193976096220e+01,1.401062011718750000e+02,8.852872085571289062e+01,1.285018990752190575e+02,9.030451830025734594e+00
3.601170359976593005e+01,1.382437438964843750e+02,8.841955947875976562e+01,1.280388032529816655e+02,7.970193710214223515e+00
3.701145525977089790e+01,1.345856323242187500e+02,8.869021606445312500e+01,1.291870109578867982e+02,4.178919634646418579e+00
3.801120691977585864e+01,1.317693405151367188e+02,8.900198745727539062e+01,1.305096402022130633e+02,9.652162943456605859e-01
3.901095857978082648e+01,1.308624801635742188e+02,8.910408020019531250e+01,1.309427487250862328e+02,-6.130050139739889187e-02
4.001071023978579433e+01,1.300863571166992188e+02,8.901153945922851562e+01,1.305501627049696367e+02,-3.552700193247345095e-01
4.101046189979076217e+01,1.282161483764648438e+02,8.918528366088867188e+01,1.312872385478415822e+02,-2.339214538553662237e+00
4.201021355979573002e+01,1.269070701599121094e+02,8.947314834594726562e+01,1.325084482535194752e+02,-4.227185637922969974e+00
4.300996521980069787e+01,1.253945503234863281e+02,8.930205154418945312e+01,1.317826034876894710e+02,-4.847417637184475048e+00
4.400971687980566571e+01,1.241335639953613281e+02,8.925506973266601562e+01,1.315832923279649549e+02,-5.661606576947125546e+00
4.500946853981062645e+01,1.247152023315429688e+02,8.927407455444335938e+01,1.316639165726667784e+02,-5.277614719359147166e+00
4.600922019981559430e+01,1.261819572448730469e+02,8.918025970458984375e+01,1.312659253944348734e+02,-3.873029603292131640e+00
4.700897185982056214e+01,1.281860504150390625e+02,8.875520324707031250e+01,1.294627063879831326e+02,-9.861187121471844952e-01
4.800872351982552999e+01,1.278011779785156250e+02,8.843568801879882812e+01,1.281072254341537473e+02,-2.388994489584263525e-01
4.900847517983049784e+01,1.263491744995117188e+02,8.844469451904296875e+01,1.281454337524477864e+02,-1.401734888506517951e+00
5.000822683983546568e+01,1.240097084045410156e+02,8.836164855957031250e+01,1.277931274884658137e+02,-2.960581025193453453e+00
5.100797849984043353e+01,1.238123588562011719e+02,8.836985397338867188e+01,1.278279373540526649e+02,-3.141393486409238989e+00
5.200773015984539427e+01,1.273868331909179688e+02,8.828944015502929688e+01,1.274867974346801134e+02,-7.841144790962602251e-02
5.300748181985036211e+01,1.293455581665039062e+02,8.789377593994140625e+01,1.258082692763671275e+02,2.811650546091132519e+00
5.400723347985532996e+01,1.287861480712890625e+02,8.739641189575195312e+01,1.236982994553183062e+02,4.113111205549405014e+00
5.500698513986029781e+01,1.273006134033203125e+02,8.736144638061523438e+01,1.235499650862021781e+02,3.035734016194391760e+00
5.600673679986526565e+01,1.257493896484375000e+02,8.744643783569335938e+01,1.239105247353302275e+02,1.484026411021212244e+00
5.700648845987023350e+01,1.237835807800292969e+02,8.742703247070312500e+01,1.238282012642748668e+02,-3.603418590434070284e-02
5.800624011987519424e+01,1.271149787902832031e+02,8.739172744750976562e+01,1.236784265985351681e+02,2.778618944517472489e+00
5.900599177988016208e+01,1.310596847534179688e+02,8.752145004272460938e+01,1.242287493735911994e+02,5.498675157136294622e+00
6.000574343988512993e+01,1.310619735717773438e+02,8.747037887573242188e+01,1.240120899219517696e+02,5.684835772272274212e+00
6.100549509989009778e+01,1.319573059082031250e+02,8.695335769653320312e+01,1.218187285447110071e+02,8.322675408462309576e+00
6.200524675989506562e+01,1.316829299926757812e+02,8.655394363403320312e+01,1.201242923911066214e+02,9.622231583213805450e+00
6.300499841990003347e+01,1.262917518615722656e+02,8.689355850219726562e+01,1.215650421416709719e+02,3.888214602346637072e+00
6.400475007990499421e+01,1.219642944335937500e+02,8.718416213989257812e+01,1.227978713189859263e+02,-6.788203056279656922e-01
6.500450173990996916e+01,1.225144004821777344e+02,8.705928802490234375e+01,1.222681172743626234e+02,2.014288052399347551e-01
6.600425339991492990e+01,1.213531646728515625e+02,8.748809432983398438e+01,1.240872442761057641e+02,-2.203352664654731008e+00
6.700400505991990485e+01,1.201226577758789062e+02,8.730154037475585938e+01,1.232958255561345027e+02,-2.573621423063432889e+00
6.800375671992486559e+01,1.198397331237792969e+02,8.678848648071289062e+01,1.211192946113485505e+02,-1.056447275122556873e+00
6.900350837992982633e+01,1.233545455932617188e+02,8.723047637939453125e+01,1.229943504347876910e+02,2.928550435046244349e-01
7.000326003993480128e+01,1.295671501159667969e+02,8.748662185668945312e+01,1.240809975963677516e+02,4.421428442609203202e+00
7.100301169993976202e+01,1.309146728515625000e+02,8.762531280517578125e+01,1.246693668586365789e+02,5.009495235511635336e+00
7.200276335994473698e+01,1.292914886474609375e+02,8.761725997924804688e+01,1.246352043173749280e+02,3.735930273944994884e+00
7.300251501994969772e+01,1.269341392517089844e+02,8.749419021606445312e+01,1.241131048828968915e+02,2.272954472836525408e+00
7.400226667995467267e+01,1.256620597839355469e+02,8.764754104614257812e+01,1.247636658297079180e+02,7.200765930153594230e-01
7.500201833995963341e+01,1.293849258422851562e+02,8.754443359375000000e+01,1.243262526000722232e+02,4.068869716909648382e+00
7.600176999996459415e+01,1.322382888793945312e+02,8.684810256958007812e+01,1.213722042251983453e+02,8.952696149469991482e+00
7.700152165996956910e+01,1.282472534179687500e+02,8.635547637939453125e+01,1.192823338244465390e+02,7.515714444954026519e+00
7.800127331997452984e+01,1.245817909240722656e+02,8.663335418701171875e+01,1.204611761530410377e+02,3.420699434144785389e+00
7.900102497997950479e+01,1.269366950988769531e+02,8.671056365966796875e+01,1.207887222615846667e+02,5.089856670540815919e+00
8.000077663998446553e+01,1.284650840759277344e+02,8.631278228759765625e+01,1.191012124782597539e+02,7.862112738253796529e+00
8.100052829998944048e+01,1.293269233703613281e+02,8.618066024780273438e+01,1.185407105281901181e+02,9.099163312005073223e+00
8.200027995999440122e+01,1.299730148315429688e+02,8.614090347290039062e+01,1.183720501752631549e+02,9.800425555782195985e+00
8.300003161999936196e+01,1.267657203674316406e+02,8.615805816650390625e+01,1.184448256125220951e+02,7.025123057828077222e+00
8.399978328000433692e+01,1.232555389404296875e+02,8.672864913940429688e+01,1.208654463772272152e+02,1.977482096696910219e+00
8.499953494000929766e+01,1.248235816955566406e+02,8.679444885253906250e+01,1.211445888093551275e+02,3.036861094960777052e+00
8.599928660001427261e+01,1.284567337036132812e+02,8.634862899780273438e+01,1.192532851453538569e+02,7.717563962319065496e+00
8.699903826001923335e+01,1.269025077819824219e+02,8.621230316162109375e+01,1.186749494101254072e+02,6.932851804658140438e+00
8.799878992002420830e+01,1.234558334350585938e+02,8.617795562744140625e+01,1.185292367045262267e+02,4.156440104995831497e+00
8.899854158002916904e+01,1.224209403991699219e+02,8.620574569702148438e+01,1.186471306472505489e+02,3.180700393960032901e+00
8.999829324003412978e+01,1.240390396118164062e+02,8.623539733886718750e+01,1.187729219467421444e+02,4.433769565284915615e+00
9.099804490003910473e+01,1.255056838989257812e+02,8.616957473754882812e+01,1.184936824159654520e+02,5.917616315058122467e+00
9.199779656004406547e+01,1.237555313110351562e+02,8.578680419921875000e+01,1.168698531631305855e+02,5.891748779981203832e+00
9.299754822004904042e+01,1.229535865783691406e+02,8.563198089599609375e+01,1.162130455365816033e+02,5.800158674669399161e+00
9.399729988005400116e+01,1.237702522277832031e+02,8.595940399169921875e+01,1.176020740735636991e+02,5.244956947239824530e+00
9.499705154005897612e+01,1.212777442932128906e+02,8.609296417236328125e+01,1.181686770553981773e+02,2.631041757670828485e+00
9.599680320006393686e+01,1.201333274841308594e+02,8.585527801513671875e+01,1.171603399540574060e+02,2.537537473209162897e+00
9.699655486006889760e+01,1.191933975219726562e+02,8.617480087280273438e+01,1.185158532741030513e+02,5.716908153228944522e-01
9.799630652007387255e+01,1.179252052307128906e+02,8.671966171264648438e+01,1.208273189744738261e+02,-2.401868855812351988e+00
9.899605818007883329e+01,1.183154296875000000e+02,8.668284988403320312e+01,1.206711519810229447e+02,-1.952183479522439313e+00
9.999580984008380824e+01,1.201488418579101562e+02,8.641096878051757812e+01,1.195177494984081932e+02,5.280323317252291204e-01
1.009955615000887690e+02,1.222456130981445312e+02,8.606517791748046875e+01,1.180507992957819283e+02,3.553397204751063132e+00
1.019953131600937297e+02,1.252815513610839844e+02,8.585687637329101562e+01,1.171671206763637088e+02,6.925518556638229128e+00
1.029950648200987047e+02,1.305984573364257812e+02,8.539352035522460938e+01,1.152014232642904972e+02,1.336531584059688527e+01
1.039948164801036654e+02,1.335013732910156250e+02,8.508490753173828125e+01,1.138921936334955944e+02,1.721731668512967062e+01
1.049945681401086404e+02,1.321259689331054688e+02,8.517539978027343750e+01,1.142760893245466036e+02,1.561996014570013358e+01
1.059943198001136011e+02,1.289324760437011719e+02,8.540292358398437500e+01,1.152413146258300571e+02,1.188042800650453046e+01
1.069940714601185761e+02,1.285624198913574219e+02,8.548183822631835938e+01,1.155760945837076292e+02,1.123616899707946182e+01
1.079938231201235368e+02,1.329361267089843750e+02,8.518527603149414062e+01,1.143179873914941709e+02,1.628627282750386129e+01
1.089935747801284975e+02,1.360946502685546875e+02,8.493775177001953125e+01,1.132679140542871323e+02,2.015287065613933848e+01
1.099933264401334725e+02,1.335687637329101562e+02,8.570729064941406250e+01,1.165325324572766590e+02,1.461929206925915459e+01
1.109930781001384332e+02,1.341327667236328125e+02,8.647923660278320312e+01,1.198073624014959933e+02,1.195703171740799675e+01
