# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.627756118774414062e+01,3.503099441528320312e+01,2.343199413886382487e+01,5.482063102591393289e+01
1.020395499592090083e+00,7.873148727416992188e+01,7.651475143432617188e+01,7.543236475769941762e+01,4.373616718855100061e+00
2.020147159597056596e+00,8.479780960083007812e+01,8.271704864501953125e+01,8.320701625554163172e+01,1.911850006017369541e+00
3.019898819602023554e+00,8.460042953491210938e+01,8.238661956787109375e+01,8.279281957448714024e+01,2.183293152371379886e+00
4.019650479606990068e+00,8.442676544189453125e+01,8.229513168334960938e+01,8.267813845001553830e+01,2.114981087698478923e+00
5.019402139611957026e+00,8.430553817749023438e+01,8.213389968872070312e+01,8.247603227451969587e+01,2.218227347408114447e+00
6.019153799616923983e+00,8.421211624145507812e+01,8.210758590698242188e+01,8.244304764388111550e+01,2.145806891098429592e+00
7.018905459621890941e+00,8.422084045410156250e+01,8.218295669555664062e+01,8.253752580163076402e+01,2.039453734676330399e+00
8.018657119626857011e+00,8.423362350463867188e+01,8.212221908569335938e+01,8.246139050313446717e+01,2.149167010998728866e+00
9.018408779631824856e+00,8.402468490600585938e+01,8.185850143432617188e+01,8.213081736812340239e+01,2.305915852990773285e+00
1.001816043963679093e+01,8.369527816772460938e+01,8.152572631835937500e+01,8.171367990019695071e+01,2.425050823739590911e+00
1.101791209964175877e+01,8.375912475585937500e+01,8.174588012695312500e+01,8.198964525296787542e+01,2.158174361447731116e+00
1.201766375964672484e+01,8.410453414916992188e+01,8.207476043701171875e+01,8.240190053651014068e+01,2.066255270296088131e+00
1.301741541965169091e+01,8.413967514038085938e+01,8.215320205688476562e+01,8.250022801691332575e+01,1.987203142191839245e+00
1.401716707965665876e+01,8.389147567749023438e+01,8.177175521850585938e+01,8.202207998037023629e+01,2.279137151322408794e+00
1.501691873966162483e+01,8.356828308105468750e+01,8.129470825195312500e+01,8.142409607423689977e+01,2.633356844223195825e+00
1.601667039966659090e+01,8.362652587890625000e+01,8.147330093383789062e+01,8.164796407258518229e+01,2.423283701920751820e+00
1.701642205967155874e+01,8.370003890991210938e+01,8.163738250732421875e+01,8.185364222823280045e+01,2.255729410953998482e+00
1.801617371967652659e+01,8.357487106323242188e+01,8.181080627441406250e+01,8.207103093192824872e+01,1.832364129252251672e+00
1.901592537968149088e+01,8.335042190551757812e+01,8.139935684204101562e+01,8.155527429579505849e+01,2.201142262377353553e+00
2.001567703968645873e+01,8.326045608520507812e+01,8.106311035156250000e+01,8.113378541965157353e+01,2.621189994468567708e+00
2.101542869969142657e+01,8.365116119384765625e+01,8.165907669067382812e+01,8.188083613870563227e+01,2.162074959937028584e+00
2.201518035969639442e+01,8.383721542358398438e+01,8.200101089477539062e+01,8.230945462985087602e+01,1.856118231621766590e+00
2.301493201970135871e+01,8.365954971313476562e+01,8.208151245117187500e+01,8.241036426458063602e+01,1.515811099370446779e+00
2.401468367970632656e+01,8.362462234497070312e+01,8.206999206542968750e+01,8.239592332742081737e+01,1.491213360966103574e+00
2.501443533971129440e+01,8.359331893920898438e+01,8.182882690429687500e+01,8.209362000051865493e+01,1.826815456159509798e+00
