# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,2.748419952392578125e+01,2.850959205627441406e+01,3.072853121693328049e+01,-1.055804350069187869e+01
1.020395499592090083e+00,5.970804214477539062e+01,6.205164146423339844e+01,5.968236812664384416e+01,4.301776041638816217e-02
2.020147159597056596e+00,6.424275207519531250e+01,6.685279464721679688e+01,6.382677220129927775e+01,6.517325873602095587e-01
3.019898819602023554e+00,6.407580184936523438e+01,6.681171798706054688e+01,6.379131441204810926e+01,4.459657869401020824e-01
4.019650479606990068e+00,6.410922241210937500e+01,6.694593429565429688e+01,6.390717128955675719e+01,3.161634578334646672e-01
5.019402139611957026e+00,6.406496429443359375e+01,6.661853790283203125e+01,6.362455940596820625e+01,6.921932231472175401e-01
6.019153799616923983e+00,6.396836471557617188e+01,6.641623687744140625e+01,6.344993111106033723e+01,8.170751259105203390e-01
7.018905459621890941e+00,6.391117858886718750e+01,6.646461486816406250e+01,6.349169148283628061e+01,6.606960631129301653e-01
8.018657119626857011e+00,6.383570098876953125e+01,6.648735427856445312e+01,6.351132037229822203e+01,5.107445642285757259e-01
9.018408779631824856e+00,6.373530578613281250e+01,6.635431289672851562e+01,6.339647770347172440e+01,5.344588452467496920e-01
1.001816043963679093e+01,6.387897491455078125e+01,6.641315460205078125e+01,6.344727045971237089e+01,6.804145422024627798e-01
1.101791209964175877e+01,6.400771522521972656e+01,6.665441513061523438e+01,6.365552899251233754e+01,5.532688806165069195e-01
1.201766375964672484e+01,6.388602638244628906e+01,6.669659423828125000e+01,6.369193842562435748e+01,3.047292351583488212e-01
1.301741541965169091e+01,6.385532951354980469e+01,6.653923034667968750e+01,6.355610031992328146e+01,4.708111292547667581e-01
1.401716707965665876e+01,6.383469772338867188e+01,6.643467712402343750e+01,6.346584891875351531e+01,5.811768233138144835e-01
1.501691873966162483e+01,6.373541450500488281e+01,6.659999465942382812e+01,6.360855269037107718e+01,1.994414418629111563e-01
