# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.901712417602539062e+01,3.813959884643554688e+01,3.598036328647370397e+01,8.440050661448749381e+00
1.020395499592090083e+00,8.460638809204101562e+01,8.289598846435546875e+01,8.129589517297745260e+01,4.072152612403931116e+00
2.020147159597056596e+00,9.117424392700195312e+01,8.949165725708007812e+01,8.797396375806857804e+01,3.637758300551576340e+00
3.019898819602023554e+00,9.106454086303710938e+01,8.938197708129882812e+01,8.786291334615279425e+01,3.643889549019265761e+00
4.019650479606990068e+00,9.105341339111328125e+01,8.943711471557617188e+01,8.791873981574900654e+01,3.565421412924706601e+00
5.019402139611957026e+00,9.115930938720703125e+01,8.960369873046875000e+01,8.808740496731934400e+01,3.487336720871016649e+00
6.019153799616923983e+00,9.099212646484375000e+01,8.963893508911132812e+01,8.812308153433608027e+01,3.255724698403540618e+00
7.018905459621890941e+00,9.085681152343750000e+01,8.965742492675781250e+01,8.814180236581063355e+01,3.080274154548026999e+00
8.018657119626857011e+00,9.079702377319335938e+01,8.958613204956054688e+01,8.806961882559451738e+01,3.096873795945409569e+00
9.018408779631824856e+00,9.063084793090820312e+01,8.947474670410156250e+01,8.795684194128980948e+01,3.040134150568141180e+00
1.001816043963679093e+01,9.056156539916992188e+01,8.934762573242187500e+01,8.782813284534236686e+01,3.112251695753216030e+00
1.101791209964175877e+01,9.056552124023437500e+01,8.938032150268554688e+01,8.786123708437025925e+01,3.077903573412335003e+00
1.201766375964672484e+01,9.055113601684570312e+01,8.951819229125976562e+01,8.800083029484116537e+01,2.898047340530653049e+00
1.301741541965169091e+01,9.045565414428710938e+01,8.948197555541992188e+01,8.796416110275964684e+01,2.832395614637764680e+00
1.401716707965665876e+01,9.032089233398437500e+01,8.934318161010742188e+01,8.782363320253901406e+01,2.843493306279162525e+00
1.501691873966162483e+01,9.022083282470703125e+01,8.925985717773437500e+01,8.773926779674198428e+01,2.828340252068065386e+00
1.601667039966659090e+01,9.025920486450195312e+01,8.919771575927734375e+01,8.767635004458188064e+01,2.945896833760456968e+00
1.701642205967155874e+01,9.027019500732421875e+01,8.895969009399414062e+01,8.743535072097628813e+01,3.242217550421323757e+00
1.801617371967652659e+01,9.006956481933593750e+01,8.878712463378906250e+01,8.726062939780453576e+01,3.219018062230564414e+00
1.901592537968149088e+01,8.993423843383789062e+01,8.883723449707031250e+01,8.731136528438375422e+01,3.004045511040995819e+00
2.001567703968645873e+01,9.004729080200195312e+01,8.892009735107421875e+01,8.739526334530592067e+01,3.034520814037314995e+00
2.101542869969142657e+01,9.014059448242187500e+01,8.894431304931640625e+01,8.741978157064124844e+01,3.112353820721939002e+00
2.201518035969639442e+01,9.009064102172851562e+01,8.891097259521484375e+01,8.738602459373029774e+01,3.095021704640247950e+00
2.301493201970135871e+01,9.006312179565429688e+01,8.883967208862304688e+01,8.731383332880551507e+01,3.148743288472446444e+00
2.401468367970632656e+01,8.993192672729492188e+01,8.871904373168945312e+01,8.719169795994071137e+01,3.142763395447556452e+00
2.501443533971129440e+01,8.977422332763671875e+01,8.856657409667968750e+01,8.703732351941965817e+01,3.144512833745866320e+00
2.601418699971625870e+01,8.968053054809570312e+01,8.850491333007812500e+01,8.697489242390608410e+01,3.110826640638582941e+00
2.701393865972122654e+01,8.971078109741210938e+01,8.858051681518554688e+01,8.705144042452374720e+01,3.054907144464876989e+00
2.801369031972619439e+01,8.975305175781250000e+01,8.866170501708984375e+01,8.713364291189168398e+01,3.006196869984565367e+00
2.901344197973115868e+01,8.963467788696289062e+01,8.864661407470703125e+01,8.711836343813197914e+01,2.888385811583683793e+00
3.001319363973612653e+01,8.959464645385742188e+01,8.858384323120117188e+01,8.705480839750615019e+01,2.917516106352179506e+00
