# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.853417587280273438e+01,3.700579071044921875e+01,1.817391967419612797e+01,1.120300769652608608e+02
1.020395499592090083e+00,8.385173034667968750e+01,8.087296295166015625e+01,8.363460074560204305e+01,2.596169517662966775e-01
2.020147159597056596e+00,9.067594528198242188e+01,8.773992538452148438e+01,9.388180873236539981e+01,-3.414786627643837225e+00
3.019898819602023554e+00,9.069469833374023438e+01,8.769976043701171875e+01,9.382187268714396566e+01,-3.333097351223767824e+00
4.019650479606990068e+00,9.052598953247070312e+01,8.760152435302734375e+01,9.367528012977452079e+01,-3.361922796431351390e+00
5.019402139611957026e+00,9.052474594116210938e+01,8.745187759399414062e+01,9.345197011761833039e+01,-3.132330086537530089e+00
6.019153799616923983e+00,9.051129150390625000e+01,8.736331939697265625e+01,9.331981936352808304e+01,-3.009572756116459136e+00
7.018905459621890941e+00,9.028543853759765625e+01,8.739712142944335938e+01,9.337026036426009057e+01,-3.303859081711665091e+00
8.018657119626857011e+00,9.020035552978515625e+01,8.734206771850585938e+01,9.328810659803006899e+01,-3.309908605552206229e+00
9.018408779631824856e+00,9.005294418334960938e+01,8.722457504272460938e+01,9.311277843839279456e+01,-3.286159328891357312e+00
1.001816043963679093e+01,9.002862167358398438e+01,8.721444320678710938e+01,9.309765923086045802e+01,-3.296578649379333203e+00
1.101791209964175877e+01,9.004937362670898438e+01,8.736126708984375000e+01,9.331675681320716365e+01,-3.501389566118895402e+00
1.201766375964672484e+01,9.011222457885742188e+01,8.743448638916015625e+01,9.342601813450839643e+01,-3.546970770904525949e+00
1.301741541965169091e+01,9.013580703735351562e+01,8.730483245849609375e+01,9.323254237185410886e+01,-3.321517632919837482e+00
1.401716707965665876e+01,9.009152603149414062e+01,8.712567520141601562e+01,9.296519539077085881e+01,-3.091123884801733279e+00
1.501691873966162483e+01,8.995371627807617188e+01,8.699325942993164062e+01,9.276759827787059010e+01,-3.033259513053126799e+00
1.601667039966659090e+01,8.980057144165039062e+01,8.706389617919921875e+01,9.287300579514341337e+01,-3.308210310615023353e+00
