# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,6.271821594238281250e+01,6.759879302978515625e+01,5.850863157842693596e+01,7.194809125407775952e+00
1.020395499592090083e+00,1.357935867309570312e+02,1.464420394897460938e+02,1.353961834631231795e+02,2.935114252626547793e-01
2.020147159597056596e+00,1.458920593261718750e+02,1.574657363891601562e+02,1.461464392601785960e+02,-1.740582495847597666e-01
3.019898819602023554e+00,1.453615036010742188e+02,1.569238052368164062e+02,1.456179506265335419e+02,-1.761094867466120595e-01
4.019650479606990068e+00,1.450623092651367188e+02,1.564291381835937500e+02,1.451355537133163693e+02,-5.046623401756472616e-02
5.019402139611957026e+00,1.448885116577148438e+02,1.560717697143554688e+02,1.447870497138715109e+02,7.007667056124299021e-02
6.019153799616923983e+00,1.445383911132812500e+02,1.558253860473632812e+02,1.445467775557606274e+02,-5.801888233822573987e-03
7.018905459621890941e+00,1.443097686767578125e+02,1.556943817138671875e+02,1.444190227645634366e+02,-7.565075965354897680e-02
8.018657119626857011e+00,1.441163024902343750e+02,1.553947677612304688e+02,1.441268406898383319e+02,-7.311753698004878552e-03
9.018408779631824856e+00,1.438585052490234375e+02,1.551619491577148438e+02,1.438997971158954385e+02,-2.869487497521972658e-02
1.001816043963679093e+01,1.437429656982421875e+02,1.550834579467773438e+02,1.438232528673463264e+02,-5.582349689878787075e-02
1.101791209964175877e+01,1.435589218139648438e+02,1.548571929931640625e+02,1.436026003810301575e+02,-3.041627863939685289e-02
1.201766375964672484e+01,1.433426284790039062e+02,1.545270690917968750e+02,1.432806651521499077e+02,4.324611892902618243e-02
1.301741541965169091e+01,1.431010742187500000e+02,1.543946990966796875e+02,1.431515785743576430e+02,-3.528033439142926747e-02
1.401716707965665876e+01,1.429125518798828125e+02,1.542670745849609375e+02,1.430271197689795883e+02,-8.010221367935557724e-02
1.501691873966162483e+01,1.428615112304687500e+02,1.540305633544921875e+02,1.427964751631259332e+02,4.554458873618674047e-02
