# time,smoothGCAMP,smoothISOS,smoothdFF
3.801120691977585864e+01,6.908820343017578125e+01,7.647090911865234375e+01,-4.084089527415360799e+00
3.901095857978082648e+01,6.928919219970703125e+01,7.626940155029296875e+01,-3.545414131108222566e+00
4.001071023978579433e+01,6.986238479614257812e+01,7.644282150268554688e+01,-2.972879615205409998e+00
4.101046189979076217e+01,7.144678497314453125e+01,7.678938293457031250e+01,-1.229846433471919909e+00
4.201021355979573002e+01,7.151183700561523438e+01,7.678150177001953125e+01,-1.129551526576917375e+00
4.300996521980069787e+01,7.159601593017578125e+01,7.706304168701171875e+01,-1.382531243700802825e+00
4.400971687980566571e+01,7.158841705322265625e+01,7.701446151733398438e+01,-1.329467462682468737e+00
4.500946853981062645e+01,7.130978012084960938e+01,7.689923858642578125e+01,-1.563091020266615061e+00
4.600922019981559430e+01,7.073371887207031250e+01,7.674321746826171875e+01,-2.155524884739445479e+00
4.700897185982056214e+01,7.028986358642578125e+01,7.671332931518554688e+01,-2.730805556612328822e+00
4.800872351982552999e+01,7.074846649169921875e+01,7.717007446289062500e+01,-2.688003705642953989e+00
4.900847517983049784e+01,7.023987960815429688e+01,7.711321258544921875e+01,-3.314785289361926068e+00
5.000822683983546568e+01,6.918563079833984375e+01,7.682133483886718750e+01,-4.396366623456218647e+00
5.100797849984043353e+01,6.931767654418945312e+01,7.704835510253906250e+01,-4.502162666495562071e+00
5.200773015984539427e+01,7.108308792114257812e+01,7.805519485473632812e+01,-3.359833389744750320e+00
5.300748181985036211e+01,7.029573059082031250e+01,7.804895401000976562e+01,-4.422472675709734347e+00
5.400723347985532996e+01,6.680005645751953125e+01,7.679256439208984375e+01,-7.657529572054054157e+00
5.500698513986029781e+01,6.694254302978515625e+01,7.702833175659179688e+01,-7.749859156682278538e+00
5.600673679986526565e+01,6.867931747436523438e+01,7.785516738891601562e+01,-6.382883847785542741e+00
5.700648845987023350e+01,6.852238845825195312e+01,7.784072494506835938e+01,-6.579098142050729514e+00
5.800624011987519424e+01,6.708816909790039062e+01,7.728800201416015625e+01,-7.866410820322074393e+00
5.900599177988016208e+01,6.669552230834960938e+01,7.674206161499023438e+01,-7.740058425828040711e+00
6.000574343988512993e+01,6.800493240356445312e+01,7.656866073608398438e+01,-5.711130525222137599e+00
6.100549509989009778e+01,6.951234054565429688e+01,7.690893173217773438e+01,-4.056651648665992482e+00
6.200524675989506562e+01,7.039291000366210938e+01,7.697901535034179688e+01,-2.931607115993096091e+00
6.300499841990003347e+01,7.183645629882812500e+01,7.704833602905273438e+01,-1.032055677334184907e+00
6.400475007990499421e+01,7.514506530761718750e+01,7.784489440917968750e+01,2.444412270560345490e+00
6.500450173990996916e+01,7.329358673095703125e+01,7.735328292846679688e+01,5.688645717616399589e-01
