# time,smoothGCAMP,smoothISOS,smoothdFF
1.081343978373120428e-02,3.447269058227539062e+01,3.515724182128906250e+01,5.546390934230888803e+01
1.010565099788697907e+00,7.465182495117187500e+01,7.644513320922851562e+01,6.470880667279784504e+00
2.010316759793664865e+00,8.042854690551757812e+01,8.239416122436523438e+01,4.422295355592077648e+00
3.010068419798631822e+00,8.052170562744140625e+01,8.222007369995117188e+01,4.818332238820524083e+00
4.009820079803598780e+00,8.029660415649414062e+01,8.218627166748046875e+01,4.578739492067255945e+00
5.009571739808564850e+00,8.002317810058593750e+01,8.202556610107421875e+01,4.476536598576916326e+00
6.009323399813531807e+00,7.922506332397460938e+01,8.126025772094726562e+01,4.648635810078784125e+00
7.009075059818498765e+00,7.822665786743164062e+01,8.064071273803710938e+01,4.321122115399339769e+00
8.008826719823465723e+00,7.797636413574218750e+01,8.054602432250976562e+01,4.140027720447320370e+00
9.008578379828431792e+00,7.801624298095703125e+01,8.042577362060546875e+01,4.387946189281077380e+00
1.000833003983339964e+01,7.807228088378906250e+01,8.030426025390625000e+01,4.660511465524219687e+00
1.100808169983836571e+01,7.849339294433593750e+01,8.021735382080078125e+01,5.367573755559785553e+00
1.200783335984333355e+01,7.876427078247070312e+01,8.025912475585937500e+01,5.662399465173312940e+00
1.300758501984829962e+01,7.852390289306640625e+01,8.032496643066406250e+01,5.232020639149672192e+00
1.400733667985326569e+01,7.810997390747070312e+01,8.027273178100585938e+01,4.762454587322428878e+00
1.500708833985823354e+01,7.791025924682617188e+01,8.020546340942382812e+01,4.604176210007707049e+00
1.600683999986319961e+01,7.969539642333984375e+01,8.199544143676757812e+01,4.096129965537802065e+00
1.700659165986816745e+01,8.148151397705078125e+01,8.387924194335937500e+01,3.472840485581406789e+00
1.800634331987313530e+01,8.195172119140625000e+01,8.420872116088867188e+01,3.566803444979391724e+00
1.900609497987809959e+01,8.221352767944335938e+01,8.445314025878906250e+01,3.526357871997309879e+00
2.000584663988306744e+01,8.164905929565429688e+01,8.427234649658203125e+01,3.088067314221113691e+00
2.100559829988803529e+01,8.097714996337890625e+01,8.384871673583984375e+01,2.878657462781947451e+00
2.200534995989299958e+01,8.102741241455078125e+01,8.359099197387695312e+01,3.335384909393312558e+00
2.300510161989796742e+01,8.080329895019531250e+01,8.313406372070312500e+01,3.751576977727975493e+00
2.400485327990293527e+01,8.028621292114257812e+01,8.275883102416992188e+01,3.667588166974447894e+00
2.500460493990789956e+01,8.017905044555664062e+01,8.280199813842773438e+01,3.462256771681536005e+00
2.600435659991286741e+01,8.015665435791015625e+01,8.281682205200195312e+01,3.410388732418430546e+00
2.700410825991783526e+01,8.077231597900390625e+01,8.349639511108398438e+01,3.154555574421139319e+00
2.800385991992280310e+01,8.168807601928710938e+01,8.427487945556640625e+01,3.133499138970113229e+00
2.900361157992776739e+01,8.152214431762695312e+01,8.401001739501953125e+01,3.325194444428953400e+00
3.000336323993273524e+01,8.068198776245117188e+01,8.326385116577148438e+01,3.395742893383723260e+00
3.100311489993770309e+01,8.031773376464843750e+01,8.289308166503906250e+01,3.499964213208379693e+00
3.200286655994266738e+01,8.018748092651367188e+01,8.288966751098632812e+01,3.337395291708488809e+00
3.300261821994763523e+01,8.002252578735351562e+01,8.282375335693359375e+01,3.226630997843433324e+00
3.400236987995260307e+01,7.997528839111328125e+01,8.265036773681640625e+01,3.434316537511172385e+00
3.500212153995757092e+01,8.009587097167968750e+01,8.247981262207031250e+01,3.856273318640694558e+00
3.600187319996253876e+01,7.992462921142578125e+01,8.241233062744140625e+01,3.739631871272254049e+00
3.700162485996749950e+01,7.869530105590820312e+01,8.146099090576171875e+01,3.629822746377850962e+00
3.800137651997246735e+01,7.749873733520507812e+01,8.026738739013671875e+01,3.951305323773672384e+00
3.900112817997743520e+01,7.722405242919921875e+01,7.996014785766601562e+01,4.080903553804124506e+00
4.000087983998240304e+01,7.716857528686523438e+01,7.999232101440429688e+01,3.953792610598349189e+00
4.100063149998737089e+01,7.732028198242187500e+01,8.031521987915039062e+01,3.634733000007099424e+00
4.200038315999233873e+01,7.770392608642578125e+01,8.058792495727539062e+01,3.708791196374201959e+00
4.300013481999730658e+01,7.784540939331054688e+01,8.057815170288085938e+01,3.913362717519862866e+00
4.399988648000226732e+01,7.767798995971679688e+01,8.059156417846679688e+01,3.668328455383904174e+00
4.499963814000723517e+01,7.751159286499023438e+01,8.061229705810546875e+01,3.413031450978104342e+00
4.599938980001220301e+01,7.753485870361328125e+01,8.057946395874023438e+01,3.496713409279315066e+00
4.699914146001717086e+01,7.777237319946289062e+01,8.058130645751953125e+01,3.810792947119207685e+00
4.799889312002213870e+01,7.779929351806640625e+01,8.072294998168945312e+01,3.619250044504279007e+00
4.899864478002710655e+01,7.753476715087890625e+01,8.080738830566406250e+01,3.132259890207697683e+00
4.999839644003207439e+01,7.716515350341796875e+01,8.047956085205078125e+01,3.162955848593085761e+00
5.099814810003703514e+01,7.634723663330078125e+01,7.950269317626953125e+01,3.641109873129738883e+00
5.199789976004200298e+01,7.569609832763671875e+01,7.876761245727539062e+01,3.961753556384651098e+00
5.299765142004697083e+01,7.552919387817382812e+01,7.879674530029296875e+01,3.684355233821522635e+00
5.399740308005193867e+01,7.541708755493164062e+01,7.887019729614257812e+01,3.409386847331715487e+00
5.499715474005690652e+01,7.542133331298828125e+01,7.870774078369140625e+01,3.683383419033454675e+00
5.599690640006187436e+01,7.530508041381835938e+01,7.869586181640625000e+01,3.543201437652895969e+00
5.699665806006684221e+01,7.508538436889648438e+01,7.884656524658203125e+01,2.993317485608088635e+00
5.799640972007180295e+01,7.516052246093750000e+01,7.893223190307617188e+01,2.955908303941921389e+00
5.899616138007677080e+01,7.535625457763671875e+01,7.892987823486328125e+01,3.227889255852664618e+00
5.999591304008173864e+01,7.544429397583007812e+01,7.886338806152343750e+01,3.457907274811339526e+00
6.099566470008670649e+01,7.579732131958007812e+01,7.887368774414062500e+01,3.924975382724776640e+00
6.199541636009167433e+01,7.598891448974609375e+01,7.887727737426757812e+01,4.181713200877561043e+00
6.299516802009664218e+01,7.551910781860351562e+01,7.873363113403320312e+01,3.774909080888580792e+00
6.399491968010160292e+01,7.526909637451171875e+01,7.865568542480468750e+01,3.560150685037870577e+00
6.499467134010657787e+01,7.583484268188476562e+01,7.880504226684570312e+01,4.090175280098897304e+00
6.599442300011153861e+01,7.596965026855468750e+01,7.872118377685546875e+01,4.414761432528730545e+00
6.699417466011651356e+01,7.567712020874023438e+01,7.867023086547851562e+01,4.097347239490905402e+00
6.799392632012147430e+01,7.539431381225585938e+01,7.864720153808593750e+01,3.746494349218790987e+00
6.899367798012643505e+01,7.512321090698242188e+01,7.855937957763671875e+01,3.518700125722228567e+00
6.999342964013141000e+01,7.541865158081054688e+01,7.870742797851562500e+01,3.680214468240221581e+00
7.099318130013637074e+01,7.550774002075195312e+01,7.873207855224609375e+01,3.761858423794715023e+00
7.199293296014134569e+01,7.535777664184570312e+01,7.858903121948242188e+01,3.792685623313512444e+00
7.299268462014630643e+01,7.555558395385742188e+01,7.872500228881835938e+01,3.839329486620022269e+00
7.399243628015128138e+01,7.607990646362304688e+01,7.937050247192382812e+01,3.493853352452192418e+00
7.499218794015624212e+01,7.733059692382812500e+01,8.066206741333007812e+01,3.092068319066998416e+00
7.599193960016120286e+01,7.864970397949218750e+01,8.200096130371093750e+01,2.721673185779518001e+00
7.699169126016617781e+01,7.910969161987304688e+01,8.248151397705078125e+01,2.574916841308154236e+00
7.799144292017113855e+01,7.925968933105468750e+01,8.233625793457031250e+01,2.994644504412800945e+00
7.899119458017611350e+01,7.906927490234375000e+01,8.206047821044921875e+01,3.176534976434338908e+00
7.999094624018107424e+01,7.871191787719726562e+01,8.186637496948242188e+01,3.013180763925037198e+00
8.099069790018603499e+01,7.862910079956054688e+01,8.185405731201171875e+01,2.924060453587934205e+00
8.199044956019100994e+01,7.813158416748046875e+01,8.135626602172851562e+01,3.052508781802313109e+00
8.299020122019597068e+01,7.723996734619140625e+01,8.066167449951171875e+01,2.971873208149887535e+00
8.398995288020094563e+01,7.643233489990234375e+01,8.005863189697265625e+01,2.855320657197876422e+00
8.498970454020590637e+01,7.574192047119140625e+01,7.916371154785156250e+01,3.371724904298817993e+00
8.598945620021088132e+01,7.523858642578125000e+01,7.865309143066406250e+01,3.522463139101935425e+00
8.698920786021584206e+01,7.520610809326171875e+01,7.853007888793945312e+01,3.681539014138933474e+00
8.798895952022080280e+01,7.508832550048828125e+01,7.841120910644531250e+01,3.716515745214155952e+00
8.898871118022577775e+01,7.460442352294921875e+01,7.815796279907226562e+01,3.468371390690168088e+00
8.998846284023073849e+01,7.431207656860351562e+01,7.791359329223632812e+01,3.470097514606057310e+00
9.098821450023571344e+01,7.543461608886718750e+01,7.892435073852539062e+01,3.344319977773507535e+00
9.198796616024067418e+01,7.734140014648437500e+01,8.099950027465820312e+01,2.570715341633482698e+00
9.298771782024564914e+01,7.802070236206054688e+01,8.192333602905273438e+01,2.020253932713677703e+00
9.398746948025060988e+01,7.787427139282226562e+01,8.173748779296875000e+01,2.116927281764727997e+00
9.498722114025557062e+01,7.803617858886718750e+01,8.194688796997070312e+01,2.004015143613030236e+00
9.598697280026054557e+01,7.692010879516601562e+01,8.082104492187500000e+01,2.293101006279115950e+00
9.698672446026550631e+01,7.500103378295898438e+01,7.866271972656250000e+01,3.179737559599848495e+00
9.798647612027048126e+01,7.466517257690429688e+01,7.799514007568359375e+01,3.824857034980490234e+00
9.898622778027544200e+01,7.433497619628906250e+01,7.763985061645507812e+01,3.962084870792957680e+00
9.998597944028041695e+01,7.392289352416992188e+01,7.747713851928710938e+01,3.659662305748408784e+00
1.009857311002853777e+02,7.405788040161132812e+01,7.777399063110351562e+01,3.349421000593642894e+00
1.019854827602903384e+02,7.470602416992187500e+01,7.855232238769531250e+01,2.955448213642682287e+00
1.029852344202953134e+02,7.673205184936523438e+01,8.043078613281250000e+01,2.661667168547974249e+00
1.039849860803002741e+02,7.803313827514648438e+01,8.160193252563476562e+01,2.536882521538091240e+00
1.049847377403052491e+02,7.780776214599609375e+01,8.165595626831054688e+01,2.156530266114782712e+00
1.059844894003102098e+02,7.755790328979492188e+01,8.150735855102539062e+01,2.059683661519678743e+00
1.069842410603151848e+02,7.658265304565429688e+01,8.067001342773437500e+01,2.082402578405823768e+00
1.079839927203201455e+02,7.486725234985351562e+01,7.305142593383789062e+01,1.313655341126733234e+01
1.089837443803251062e+02,5.485000419616699219e+01,3.344623824954032898e+01,1.717044502813141662e+02
1.099834960403300812e+02,1.806654232740402222e+01,6.111258864402770996e-01,-2.007136185765365326e+02
1.109832477003350419e+02,1.004465645551681519e+01,3.864795801043510437e+01,-6.170146815494116765e+01
1.119829993603400169e+02,4.741517353057861328e+01,7.796847915649414062e+01,-3.403894357457839703e+01
1.129827510203449776e+02,7.491461944580078125e+01,7.902210235595703125e+01,2.472590548895788221e+00
1.139825026803499526e+02,7.496653747558593750e+01,7.897386169433593750e+01,2.622235118876710125e+00
1.149822543403549133e+02,7.521760940551757812e+01,7.887340545654296875e+01,3.130601450740601255e+00
1.159820060003598741e+02,7.484357452392578125e+01,7.875656890869140625e+01,2.808995078512306343e+00
1.169817576603648490e+02,7.454873657226562500e+01,7.871746444702148438e+01,2.467900989031494685e+00
1.179815093203698098e+02,7.479212188720703125e+01,7.864286422729492188e+01,2.924979726023854809e+00
1.189812609803747847e+02,7.492996597290039062e+01,7.864317703247070312e+01,3.114158104743031785e+00
1.199810126403797454e+02,7.489786148071289062e+01,7.868405914306640625e+01,3.002691563057935831e+00
1.209807643003847204e+02,7.489341735839843750e+01,7.878001403808593750e+01,2.839005353848421453e+00
1.219805159603896811e+02,7.491306304931640625e+01,7.894305801391601562e+01,2.599268146716601890e+00
1.229802676203946419e+02,7.436738204956054688e+01,7.852952194213867188e+01,2.526158608638924719e+00
1.239800192803996168e+02,7.324665451049804688e+01,7.762887954711914062e+01,2.458253398613003071e+00
1.249797709404045776e+02,7.277407455444335938e+01,7.724721527099609375e+01,2.432181317187027236e+00
1.259795226004095525e+02,7.314800643920898438e+01,7.733612060546875000e+01,2.809121273037176625e+00
1.269792742604145133e+02,7.358535385131835938e+01,7.767431259155273438e+01,2.856129699856285953e+00
1.279790259204194882e+02,7.380481338500976562e+01,7.806197738647460938e+01,2.517861077942152193e+00
1.289787775804244347e+02,7.415358352661132812e+01,7.833337783813476562e+01,2.553409013021673335e+00
1.299785292404294239e+02,7.435385513305664062e+01,7.865660858154296875e+01,2.299393152545759378e+00
1.309782809004343846e+02,7.422861862182617188e+01,7.881612014770507812e+01,1.867502404518667225e+00
1.319780325604393454e+02,7.408195877075195312e+01,7.871602249145507812e+01,1.828654177566951367e+00
1.329777842204443061e+02,7.409169006347656250e+01,7.852080154418945312e+01,2.160338538821517496e+00
1.339775358804492953e+02,7.438162994384765625e+01,7.848077392578125000e+01,2.625885751422958325e+00
1.349772875404542560e+02,7.457363510131835938e+01,7.859804153442382812e+01,2.697863661866982898e+00
1.359770392004592168e+02,7.452507400512695312e+01,7.870648956298828125e+01,2.453322066058915230e+00
1.369767908604641775e+02,7.447988128662109375e+01,7.854534912109375000e+01,2.655246333702648620e+00
1.379765425204691383e+02,7.456546020507812500e+01,7.837387084960937500e+01,3.056016845793797732e+00
1.389762941804741274e+02,7.466845703125000000e+01,7.854666900634765625e+01,2.912985482289699668e+00
1.399760458404790882e+02,7.447572708129882812e+01,7.856250381469726562e+01,2.621346871355449970e+00
1.409757975004840489e+02,7.432612991333007812e+01,7.856802368164062500e+01,2.406170462284422218e+00
1.419755491604890096e+02,7.422857666015625000e+01,7.856373596191406250e+01,2.278777893732052195e+00
1.429753008204939704e+02,7.415386581420898438e+01,7.843582153320312500e+01,2.385368123826113074e+00
1.439750524804989595e+02,7.414131164550781250e+01,7.835710144042968750e+01,2.497389680086253172e+00
1.449748041405039203e+02,7.349858474731445312e+01,7.807162857055664062e+01,2.076607906517633939e+00
1.459745558005088810e+02,7.292255020141601562e+01,7.771879959106445312e+01,1.856133165210185121e+00
1.469743074605138418e+02,7.291632461547851562e+01,7.747035217285156250e+01,2.259482873723299257e+00
1.479740591205188309e+02,7.387528228759765625e+01,7.834418106079101562e+01,2.150800875248906063e+00
1.489738107805237917e+02,7.524561691284179688e+01,7.982986450195312500e+01,1.621604084972821491e+00
1.499735624405287524e+02,7.566329956054687500e+01,8.037811660766601562e+01,1.314655798501968897e+00
1.509733141005337131e+02,7.537055587768554688e+01,8.001573562622070312e+01,1.494508969313902647e+00
1.519730657605386739e+02,7.486518478393554688e+01,7.954703903198242188e+01,1.558241007153100988e+00
1.529728174205436630e+02,7.515883636474609375e+01,7.976132583618164062e+01,1.613617123904230954e+00
1.539725690805486238e+02,7.595389938354492188e+01,8.046084213256835938e+01,1.573131440118098023e+00
1.549723207405535845e+02,7.580844497680664062e+01,8.042180633544921875e+01,1.440102279462794233e+00
1.559720724005585453e+02,7.534123992919921875e+01,7.986275482177734375e+01,1.698293263970191536e+00
1.569718240605635060e+02,7.443391036987304688e+01,7.902666854858398438e+01,1.807665188262997047e+00
1.579715757205684952e+02,7.293366622924804688e+01,7.767117691040039062e+01,1.950402324449412195e+00
1.589713273805734559e+02,7.255351257324218750e+01,7.731393051147460938e+01,2.010504939526768897e+00
1.599710790405784167e+02,7.339562606811523438e+01,7.791199493408203125e+01,2.196697846638426821e+00
1.609708307005833774e+02,7.378812026977539062e+01,7.812948226928710938e+01,2.383203043537570398e+00
1.619705823605883666e+02,7.353790664672851562e+01,7.805826187133789062e+01,2.153238497585237443e+00
1.629703340205933273e+02,7.273596954345703125e+01,7.749843978881835938e+01,1.959914656834979008e+00
1.639700856805982880e+02,7.184738922119140625e+01,7.666416931152343750e+01,2.100748731858972373e+00
1.649698373406032488e+02,7.163127136230468750e+01,7.636637115478515625e+01,2.296296728054679548e+00
1.659695890006082095e+02,7.148970794677734375e+01,7.637085342407226562e+01,2.086543033904646016e+00
1.669693406606131987e+02,7.161247253417968750e+01,7.634475708007812500e+01,2.306117358820396035e+00
1.679690923206181594e+02,7.216891098022460938e+01,7.652754211425781250e+01,2.789387742550976768e+00
1.689688439806231202e+02,7.244534301757812500e+01,7.688842391967773438e+01,2.570940954187415528e+00
1.699685956406280809e+02,7.219815444946289062e+01,7.679794692993164062e+01,2.373233764845354088e+00
1.709683473006330416e+02,7.202125930786132812e+01,7.680054473876953125e+01,2.118037951662716800e+00
1.719680989606380308e+02,7.228416061401367188e+01,7.698186111450195312e+01,2.185766566382105314e+00
1.729678506206429915e+02,7.242762756347656250e+01,7.681483840942382812e+01,2.670061607152930172e+00
1.739676022806479523e+02,7.200990676879882812e+01,7.658302688598632812e+01,2.468894286703232854e+00
1.749673539406529130e+02,7.187622070312500000e+01,7.650958633422851562e+01,2.402920794005707794e+00
1.759671056006579022e+02,7.219741821289062500e+01,7.664751052856445312e+01,2.626377175631947836e+00
1.769668572606628629e+02,7.250460052490234375e+01,7.691133117675781250e+01,2.616195822810798433e+00
1.779666089206678237e+02,7.271818161010742188e+01,7.709315490722656250e+01,2.611872724848666838e+00
1.789663605806727844e+02,7.269586563110351562e+01,7.706217193603515625e+01,2.632483653745321561e+00
1.799661122406777451e+02,7.231798553466796875e+01,7.674013519287109375e+01,2.640844349680048886e+00
1.809658639006827343e+02,7.198124694824218750e+01,7.647656631469726562e+01,2.608602216533908891e+00
1.819656155606876951e+02,7.207483291625976562e+01,7.651539611816406250e+01,2.676017819182987534e+00
1.829653672206926558e+02,7.225021362304687500e+01,7.661421585083007812e+01,2.757893063873119832e+00
1.839651188806976165e+02,7.245970153808593750e+01,7.675720596313476562e+01,2.813057823093802590e+00
1.849648705407025773e+02,7.251939773559570312e+01,7.668976211547851562e+01,3.012223587871288188e+00
1.859646222007075664e+02,7.217266845703125000e+01,7.656756591796875000e+01,2.726743737330888262e+00
1.869643738607125272e+02,7.216660690307617188e+01,7.663550186157226562e+01,2.602916234182380162e+00
1.879641255207174879e+02,7.239448928833007812e+01,7.662220382690429688e+01,2.949508588007947463e+00
1.889638771807224487e+02,7.225485610961914062e+01,7.665823745727539062e+01,2.689842180734750343e+00
1.899636288407274094e+02,7.227190017700195312e+01,7.683536911010742188e+01,2.414700790428164545e+00
1.909633805007323986e+02,7.267961502075195312e+01,7.695947265625000000e+01,2.782579829840640784e+00
1.919631321607373593e+02,7.291600036621093750e+01,7.699409103393554688e+01,3.058289063095524618e+00
1.929628838207423200e+02,7.257364654541015625e+01,7.687831878662109375e+01,2.769670804340953030e+00
1.939626354807472808e+02,7.230596923828125000e+01,7.678810119628906250e+01,2.542731984313032711e+00
1.949623871407522699e+02,7.222801208496093750e+01,7.672188186645507812e+01,2.543991759483988258e+00
1.959621388007572307e+02,7.198077392578125000e+01,7.672748565673828125e+01,2.183541797686078034e+00
1.969618904607621914e+02,7.189842605590820312e+01,7.682201766967773438e+01,1.907847701824465503e+00
1.979616421207671522e+02,7.212698745727539062e+01,7.674335098266601562e+01,2.364336067852295997e+00
1.989613937807721129e+02,7.206979751586914062e+01,7.668519210815429688e+01,2.381293370409440335e+00
1.999611454407771021e+02,7.170474243164062500e+01,7.657815551757812500e+01,2.042863784271244043e+00
2.009608971007820628e+02,7.164077758789062500e+01,7.642900848388671875e+01,2.203717915439884489e+00
2.019606487607870235e+02,7.147368621826171875e+01,7.626948165893554688e+01,2.235504630178297258e+00
2.029604004207919843e+02,7.146220016479492188e+01,7.638275909423828125e+01,2.027121440436435940e+00
2.039601520807969450e+02,7.165272903442382812e+01,7.660044860839843750e+01,1.931294986279481707e+00
2.049599037408019342e+02,7.175809860229492188e+01,7.654634857177734375e+01,2.172494603086084553e+00
2.059596554008068949e+02,7.181943511962890625e+01,7.665313339233398438e+01,2.079612391085486678e+00
2.069594070608118557e+02,7.238149261474609375e+01,7.721683120727539062e+01,1.930224109363688711e+00
2.079591587208168164e+02,7.314934921264648438e+01,7.789287567138671875e+01,1.885274070496177679e+00
2.089589103808218056e+02,7.353255462646484375e+01,7.817556381225585938e+01,1.952906038794867793e+00
2.099586620408267663e+02,7.387721252441406250e+01,7.860218811035156250e+01,1.732051322782937053e+00
2.109584137008317271e+02,7.430226898193359375e+01,7.938068389892578125e+01,1.059425838738920156e+00
2.119581653608366878e+02,7.470686721801757812e+01,7.969998168945312500e+01,1.099920941995455204e+00
2.129579170208416485e+02,7.453725814819335938e+01,7.951319503784179688e+01,1.167323722553065934e+00
2.139576686808466377e+02,7.409069442749023438e+01,7.888537979125976562e+01,1.566130271013212116e+00
2.149574203408515984e+02,7.399546051025390625e+01,7.846726226806640625e+01,2.115183782721836270e+00
2.159571720008565592e+02,7.386713409423828125e+01,7.856951141357421875e+01,1.771346079659953165e+00
2.169569236608615199e+02,7.385923767089843750e+01,7.865983581542968750e+01,1.613637279046499007e+00
2.179566753208664807e+02,7.405877304077148438e+01,7.868321990966796875e+01,1.850106736542213692e+00
2.189564269808714698e+02,7.402885055541992188e+01,7.852242279052734375e+01,2.071043730271318051e+00
2.199561786408764306e+02,7.382403564453125000e+01,7.847156906127929688e+01,1.871583810375109458e+00
2.209559303008813913e+02,7.399969482421875000e+01,7.863167572021484375e+01,1.852692546826489206e+00
2.219556819608863520e+02,7.416647720336914062e+01,7.853962707519531250e+01,2.232644976808034976e+00
2.229554336208913412e+02,7.378818511962890625e+01,7.822283935546875000e+01,2.229531524307623691e+00
2.239551852808963019e+02,7.346929168701171875e+01,7.805710220336914062e+01,2.059832863261857216e+00
2.249549369409012627e+02,7.271601867675781250e+01,7.751808929443359375e+01,1.899357859732134335e+00
2.259546886009062234e+02,7.224132919311523438e+01,7.692190170288085938e+01,2.225828523881721921e+00
2.269544402609111842e+02,7.208720016479492188e+01,7.661987686157226562e+01,2.516463145037698190e+00
2.279541919209161733e+02,7.154101943969726562e+01,7.624452209472656250e+01,2.374256627235035833e+00
2.289539435809211341e+02,7.134904098510742188e+01,7.620581054687500000e+01,2.165252466165292322e+00
2.299536952409260948e+02,7.135366439819335938e+01,7.616780853271484375e+01,2.236469301479124372e+00
2.309534469009310556e+02,7.159041595458984375e+01,7.594630050659179688e+01,2.955099875091544259e+00
2.319531985609360163e+02,7.182250213623046875e+01,7.605473327636718750e+01,3.102183732249610415e+00
2.329529502209410055e+02,7.180131530761718750e+01,7.621224975585937500e+01,2.801861603717902938e+00
2.339527018809459662e+02,7.175963973999023438e+01,7.626646423339843750e+01,2.649675083158140598e+00
2.349524535409509269e+02,7.160947036743164062e+01,7.640203857421875000e+01,2.204714878137250533e+00
2.359522052009558877e+02,7.196535873413085938e+01,7.639519882202148438e+01,2.724300864241254505e+00
2.369519568609608768e+02,7.225825119018554688e+01,7.646003341674804688e+01,3.031663793391343731e+00
