# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.552485656738281250e+01,3.118672180175781250e+01,-1.879204234134083151e+01,-2.890420206707988768e+02
1.020395499592090083e+00,7.612402343750000000e+01,6.786438369750976562e+01,6.787953706027354883e+01,1.214576105595088329e+01
2.020147159597056596e+00,8.047754287719726562e+01,7.333124923706054688e+01,8.079807783410635125e+01,-3.967111167758274881e-01
3.019898819602023554e+00,7.962015151977539062e+01,7.330864334106445312e+01,8.074465870626394803e+01,-1.392670678786733562e+00
4.019650479606990068e+00,7.951319122314453125e+01,7.317473602294921875e+01,8.042822744661961565e+01,-1.137705321284614657e+00
5.019402139611957026e+00,8.018385696411132812e+01,7.301855087280273438e+01,8.005915229453523807e+01,1.557656632652133222e-01
6.019153799616923983e+00,8.076980972290039062e+01,7.309554672241210938e+01,8.024109824059854645e+01,6.589035966538390188e-01
7.018905459621890941e+00,8.085244369506835938e+01,7.307699966430664062e+01,8.019727039726919315e+01,8.169521163920756557e-01
8.018657119626857011e+00,8.114411544799804688e+01,7.299982070922851562e+01,8.001489176167893902e+01,1.411266904768744945e+00
9.018408779631824856e+00,8.075424194335937500e+01,7.297518157958984375e+01,7.995666797721486319e+01,9.975077580418875156e-01
1.001816043963679093e+01,8.021263122558593750e+01,7.297062683105468750e+01,7.994590482523312858e+01,3.336336000397893131e-01
1.101791209964175877e+01,7.979034042358398438e+01,7.299272537231445312e+01,7.999812504251141831e+01,-2.597368611039522768e-01
1.201766375964672484e+01,7.895521926879882812e+01,7.295859146118164062e+01,7.991746450320428607e+01,-1.204048752531277744e+00
1.301741541965169091e+01,7.893680953979492188e+01,7.292297363281250000e+01,7.983329737585623320e+01,-1.122949778512385199e+00
1.401716707965665876e+01,7.928100967407226562e+01,7.293953704833984375e+01,7.987243774931079088e+01,-7.404657875784298460e-01
1.501691873966162483e+01,7.918318557739257812e+01,7.297113037109375000e+01,7.994709472143210860e+01,-9.555183295919604802e-01
1.601667039966659090e+01,7.874472045898437500e+01,7.301455688476562500e+01,8.004971425422962739e+01,-1.630229173711634783e+00
1.701642205967155874e+01,7.819967269897460938e+01,7.305989074707031250e+01,8.015684096959904537e+01,-2.441673407971165055e+00
1.801617371967652659e+01,7.807103347778320312e+01,7.298042678833007812e+01,7.996906272928765702e+01,-2.373454416903306718e+00
1.901592537968149088e+01,7.896662902832031250e+01,7.281947708129882812e+01,7.958872863513860807e+01,-7.816428500450215422e-01
2.001567703968645873e+01,7.967741394042968750e+01,7.278718948364257812e+01,7.951243104856112609e+01,2.074932053930037268e-01
2.101542869969142657e+01,7.895542526245117188e+01,7.292308807373046875e+01,7.983356780681054943e+01,-1.099966553523446189e+00
2.201518035969639442e+01,7.823069763183593750e+01,7.289887237548828125e+01,7.977634461687742373e+01,-1.937475316103278056e+00
2.301493201970135871e+01,7.826132965087890625e+01,7.285046768188476562e+01,7.966196133756719178e+01,-1.758218933065324840e+00
2.401468367970632656e+01,7.872355651855468750e+01,7.275798034667968750e+01,7.944340805465472499e+01,-9.061186493973178990e-01
2.501443533971129440e+01,7.871932601928710938e+01,7.272627639770507812e+01,7.936848966594422450e+01,-8.179110493212031763e-01
2.601418699971625870e+01,7.807039642333984375e+01,7.272908020019531250e+01,7.937511522432495781e+01,-1.643737835589655250e+00
2.701393865972122654e+01,7.802907562255859375e+01,7.265206527709960938e+01,7.919312420643589689e+01,-1.469885921968340226e+00
2.801369031972619439e+01,7.989409255981445312e+01,7.264414978027343750e+01,7.917441939876243850e+01,9.089718200867080711e-01
2.901344197973115868e+01,8.118816375732421875e+01,7.273439025878906250e+01,7.938766322060519087e+01,2.267985306124623790e+00
3.001319363973612653e+01,8.122129058837890625e+01,7.282171630859375000e+01,7.959402006747805558e+01,2.044463289479896417e+00
3.101294529974109437e+01,8.045529174804687500e+01,7.274680328369140625e+01,7.941699596478323997e+01,1.307397453970757129e+00
3.201269695974605867e+01,7.934523773193359375e+01,7.269741439819335938e+01,7.930028697926590553e+01,5.668422445865950454e-02
3.301244861975102651e+01,7.870103073120117188e+01,7.266297531127929688e+01,7.921890529074730125e+01,-6.537259731694584630e-01
