# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,3.903455734252929688e+01,3.406695175170898438e+01,-5.700933678063407228e+00,-7.847046386933103577e+02
1.020395499592090083e+00,8.458545303344726562e+01,7.411856842041015625e+01,7.902267093346512183e+01,7.039476183569966850e+00
2.020147159597056596e+00,9.145030212402343750e+01,8.002913284301757812e+01,9.152564496605361910e+01,-8.231883212418318607e-02
3.019898819602023554e+00,9.195796585083007812e+01,7.999526596069335938e+01,9.145400430367544686e+01,5.510546541857408442e-01
4.019650479606990068e+00,9.080515670776367188e+01,7.978384399414062500e+01,9.100677064395642901e+01,-2.215372930674866236e-01
5.019402139611957026e+00,9.004029083251953125e+01,7.962316131591796875e+01,9.066686886645101140e+01,-6.910771726929345604e-01
6.019153799616923983e+00,9.093031692504882812e+01,7.966527557373046875e+01,9.075595570049640060e+01,1.921209723445993500e-01
7.018905459621890941e+00,9.077690505981445312e+01,7.957092285156250000e+01,9.055636568661245178e+01,2.435382333752436901e-01
8.018657119626857011e+00,9.042486190795898438e+01,7.951727676391601562e+01,9.044288487617944838e+01,-1.992745835688268519e-02
9.018408779631824856e+00,9.070810317993164062e+01,7.959988784790039062e+01,9.061763709339749084e+01,9.983275820898804276e-02
1.001816043963679093e+01,9.117576599121093750e+01,7.971517944335937500e+01,9.086152037105634349e+01,3.458511577522490610e-01
1.101791209964175877e+01,9.121370697021484375e+01,7.972943496704101562e+01,9.089167594160232966e+01,3.543020032103030292e-01
1.201766375964672484e+01,9.077937698364257812e+01,7.967777252197265625e+01,9.078239125016420985e+01,-3.320320692286537860e-03
1.301741541965169091e+01,9.077859497070312500e+01,7.955612564086914062e+01,9.052506425280247981e+01,2.800668742886822660e-01
1.401716707965665876e+01,9.175049972534179688e+01,7.941180038452148438e+01,9.021976431808570851e+01,1.696674136566363122e+00
1.501691873966162483e+01,9.222740173339843750e+01,7.938293838500976562e+01,9.015871078671003147e+01,2.294499254300943480e+00
1.601667039966659090e+01,9.187398147583007812e+01,7.944298171997070312e+01,9.028572408090155932e+01,1.759145657961764364e+00
1.701642205967155874e+01,9.081307601928710938e+01,7.934014129638671875e+01,9.006817951939524391e+01,8.270362561635430376e-01
1.801617371967652659e+01,8.988937759399414062e+01,7.925445556640625000e+01,8.988692331773512478e+01,2.730404121565479549e-03
1.901592537968149088e+01,9.014705276489257812e+01,7.931130218505859375e+01,9.000717440477720288e+01,1.554080116839564873e-01
2.001567703968645873e+01,8.948882675170898438e+01,7.922459793090820312e+01,8.982376365740239521e+01,-3.728822886679483140e-01
2.101542869969142657e+01,8.964102554321289062e+01,7.922549819946289062e+01,8.982566804986930720e+01,-2.055565081396410754e-01
2.201518035969639442e+01,9.104818344116210938e+01,7.937836074829101562e+01,9.014902743518334205e+01,9.974106560664290910e-01
2.301493201970135871e+01,9.158430480957031250e+01,7.939908599853515625e+01,9.019286880922035721e+01,1.542733941962947775e+00
2.401468367970632656e+01,9.132944488525390625e+01,7.941146087646484375e+01,9.021904613618079338e+01,1.230780856845932192e+00
2.501443533971129440e+01,9.108070373535156250e+01,7.944884872436523438e+01,9.029813490977491597e+01,8.666500436122874795e-01
2.601418699971625870e+01,9.106053924560546875e+01,7.949371719360351562e+01,9.039304789365550619e+01,7.384321775887505712e-01
2.701393865972122654e+01,9.122537231445312500e+01,7.943246841430664062e+01,9.026348465022863365e+01,1.065644283457269470e+00
2.801369031972619439e+01,9.138685989379882812e+01,7.941540145874023438e+01,9.022738188795335645e+01,1.285062230094785152e+00
2.901344197973115868e+01,9.122091293334960938e+01,7.944431686401367188e+01,9.028854839176349856e+01,1.032649830120831780e+00
3.001319363973612653e+01,9.128153228759765625e+01,7.942913055419921875e+01,9.025642387307377135e+01,1.135773356105355125e+00
3.101294529974109437e+01,9.107937622070312500e+01,7.939694976806640625e+01,9.018834991184124306e+01,9.879616488524921580e-01
3.201269695974605867e+01,9.082849502563476562e+01,7.935865402221679688e+01,9.010734060686101543e+01,8.003281574141136723e-01
3.301244861975102651e+01,9.084957504272460938e+01,7.939662170410156250e+01,9.018765593831517435e+01,7.339353678979768647e-01
3.401220027975599436e+01,9.125062942504882812e+01,7.939645004272460938e+01,9.018729281263293274e+01,1.179031523459754149e+00
3.501195193976096220e+01,9.156415557861328125e+01,7.939426040649414062e+01,9.018266094281932510e+01,1.531884978055702229e+00
3.601170359976593005e+01,9.127194213867187500e+01,7.928307342529296875e+01,8.994746040369605566e+01,1.472505981860266822e+00
3.701145525977089790e+01,9.091526794433593750e+01,7.918538284301757812e+01,8.974080961265724454e+01,1.308722683412302024e+00
3.801120691977585864e+01,9.065389251708984375e+01,7.935611724853515625e+01,9.010197441622332803e+01,6.125482870297013216e-01
3.901095857978082648e+01,9.095551681518554688e+01,7.949536514282226562e+01,9.039653390020512802e+01,6.183676418362655802e-01
4.001071023978579433e+01,9.113283157348632812e+01,7.938064575195312500e+01,9.015386104148709023e+01,1.085888636038266020e+00
4.101046189979076217e+01,9.087242126464843750e+01,7.933787536621093750e+01,9.006338626038953521e+01,8.982951206385199061e-01
4.201021355979573002e+01,9.041958236694335938e+01,7.938563919067382812e+01,9.016442396411076743e+01,2.829923284755367918e-01
4.300996521980069787e+01,9.026660919189453125e+01,7.935947418212890625e+01,9.010907554067622982e+01,1.748255103862307314e-01
4.400971687980566571e+01,9.052709960937500000e+01,7.925444793701171875e+01,8.988690717881593173e+01,7.122198890273370164e-01
