# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,4.020071029663085938e+01,4.387096786499023438e+01,6.243709896353352917e+01,-3.561406445211341776e+01
1.020395499592090083e+00,8.624567031860351562e+01,9.448608398437500000e+01,9.910633415713272143e+01,-1.297663156235672233e+01
2.020147159597056596e+00,9.317001342773437500e+01,1.013478355407714844e+02,1.040774811375736846e+02,-1.048014190064937523e+01
3.019898819602023554e+00,9.370105361938476562e+01,1.002606239318847656e+02,1.032898267519264266e+02,-9.283366459284746242e+00
4.019650479606990068e+00,9.252879714965820312e+01,9.889322662353515625e+01,1.022991856678538625e+02,-9.550797940775662909e+00
5.019402139611957026e+00,9.205828475952148438e+01,9.972613143920898438e+01,1.029026018984476281e+02,-1.053842851284573712e+01
6.019153799616923983e+00,9.189736175537109375e+01,1.004586830139160156e+02,1.034333150142886382e+02,-1.115303445251070791e+01
7.018905459621890941e+00,9.179442214965820312e+01,1.006669769287109375e+02,1.035842181265722388e+02,-1.138184579672916819e+01
8.018657119626857011e+00,9.202465438842773438e+01,1.011265716552734375e+02,1.039171816444728478e+02,-1.144423575374905688e+01
9.018408779631824856e+00,9.116824722290039062e+01,1.008023452758789062e+02,1.036822887058901443e+02,-1.206960382451399028e+01
1.001816043963679093e+01,9.027688217163085938e+01,1.005258178710937500e+02,1.034819523395835716e+02,-1.276074703791760001e+01
1.101791209964175877e+01,9.045215225219726562e+01,1.008016052246093750e+02,1.036817525594552762e+02,-1.275981547444583164e+01
1.201766375964672484e+01,9.016072082519531250e+01,1.005273399353027344e+02,1.034830550325088865e+02,-1.287392820315210429e+01
1.301741541965169091e+01,8.878303146362304688e+01,9.910092926025390625e+01,1.024496604157178439e+02,-1.333984797669281619e+01
1.401716707965665876e+01,8.775765991210937500e+01,9.794700622558593750e+01,1.016136754689729287e+02,-1.363597517058065378e+01
1.501691873966162483e+01,8.814144897460937500e+01,9.816356277465820312e+01,1.017705646285653813e+02,-1.339200161038561099e+01
1.601667039966659090e+01,8.972144317626953125e+01,9.904234695434570312e+01,1.024072191744794651e+02,-1.238757980196313113e+01
1.701642205967155874e+01,9.086236953735351562e+01,9.937262344360351562e+01,1.026464952483492681e+02,-1.148030011398295791e+01
1.801617371967652659e+01,9.165117263793945312e+01,9.962142562866210938e+01,1.028267454688382685e+02,-1.086835217816514820e+01
1.901592537968149088e+01,9.108771133422851562e+01,9.983654022216796875e+01,1.029825899719751590e+02,-1.155037821536981824e+01
2.001567703968645873e+01,9.025510406494140625e+01,9.980347442626953125e+01,1.029586347281740046e+02,-1.233848010589086996e+01
2.101542869969142657e+01,9.144075775146484375e+01,1.000470581054687500e+02,1.031351042872047685e+02,-1.133886140568993106e+01
2.201518035969639442e+01,9.299966430664062500e+01,1.000423049926757812e+02,1.031316607899993869e+02,-9.824331738426979044e+00
2.301493201970135871e+01,9.279365158081054688e+01,9.923984527587890625e+01,1.025503011815534080e+02,-9.514013599501620178e+00
2.401468367970632656e+01,9.224818038940429688e+01,9.854364395141601562e+01,1.020459228047734257e+02,-9.601307084177612694e+00
2.501443533971129440e+01,9.310469818115234375e+01,9.861111831665039062e+01,1.020948060941544639e+02,-8.805646689520337134e+00
2.601418699971625870e+01,9.383132934570312500e+01,9.862728118896484375e+01,1.021065156428375928e+02,-8.104464484989938100e+00
2.701393865972122654e+01,9.361896514892578125e+01,9.847516632080078125e+01,1.019963126776997768e+02,-8.213382728104836161e+00
2.801369031972619439e+01,9.281626129150390625e+01,9.838609695434570312e+01,1.019317844142580327e+02,-8.942768121970662065e+00
2.901344197973115868e+01,9.441068649291992188e+01,9.839868164062500000e+01,1.019409016672921808e+02,-7.386843799899735608e+00
3.001319363973612653e+01,9.717142105102539062e+01,9.875832748413085938e+01,1.022014550164302307e+02,-4.921685277960275329e+00
