# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,2.825378990173339844e+01,3.055138778686523438e+01,1.829910509015914144e+01,5.439984503355668721e+01
1.020395499592090083e+00,5.984182357788085938e+01,6.564225006103515625e+01,5.362871804845075019e+01,1.158540751210366793e+01
2.020147159597056596e+00,6.267139625549316406e+01,7.010935211181640625e+01,5.812621330138053111e+01,7.819506374079733924e+00
3.019898819602023554e+00,6.189888381958007812e+01,6.996960449218750000e+01,5.798551486898647056e+01,6.748873334030998095e+00
4.019650479606990068e+00,6.140733718872070312e+01,6.982486724853515625e+01,5.783979286423962662e+01,6.167975623382233152e+00
5.019402139611957026e+00,6.121974945068359375e+01,6.975656509399414062e+01,5.777102599652069159e+01,5.969642038849378274e+00
6.019153799616923983e+00,6.143256950378417969e+01,6.965099716186523438e+01,5.766473980287344148e+01,6.534027056726590565e+00
7.018905459621890941e+00,6.120251274108886719e+01,6.954168319702148438e+01,5.755468208930996354e+01,6.338025890089037162e+00
8.018657119626857011e+00,6.047432136535644531e+01,6.972800064086914062e+01,5.774226719699656485e+01,4.731463278085462854e+00
9.018408779631824856e+00,5.969481086730957031e+01,6.937954711914062500e+01,5.739144287240640097e+01,4.013434546373149558e+00
1.001816043963679093e+01,5.867654037475585938e+01,6.909269332885742188e+01,5.710263739059341503e+01,2.756270211122884728e+00
1.101791209964175877e+01,5.805050849914550781e+01,6.934420394897460938e+01,5.735585923490759797e+01,1.211121711895018382e+00
1.201766375964672484e+01,5.795282363891601562e+01,6.937825775146484375e+01,5.739014473215010526e+01,9.804451781608701788e-01
1.301741541965169091e+01,5.781438827514648438e+01,6.960211181640625000e+01,5.761552185203187548e+01,3.451611939319710332e-01
1.401716707965665876e+01,5.743281364440917969e+01,6.971149063110351562e+01,5.772564485667332690e+01,-5.072809718994324424e-01
1.501691873966162483e+01,5.728301429748535156e+01,6.947594070434570312e+01,5.748849229884538659e+01,-3.574245786302555072e-01
1.601667039966659090e+01,5.737458992004394531e+01,6.925192260742187500e+01,5.726295003094284652e+01,1.949600728582313591e-01
1.701642205967155874e+01,5.728536987304687500e+01,6.918783569335937500e+01,5.719842708329257164e+01,1.520020640212657037e-01
1.801617371967652659e+01,5.735630798339843750e+01,6.962472152709960938e+01,5.763828539433681897e+01,-4.892189436399973501e-01
1.901592537968149088e+01,5.749260139465332031e+01,6.998381805419921875e+01,5.799982513701890241e+01,-8.745263303248168585e-01
2.001567703968645873e+01,5.756954383850097656e+01,6.984830093383789062e+01,5.786338598730009153e+01,-5.078205220544952381e-01
2.101542869969142657e+01,5.769927406311035156e+01,6.994332504272460938e+01,5.795905661979820422e+01,-4.482173655654596578e-01
2.201518035969639442e+01,5.795205497741699219e+01,7.024591827392578125e+01,5.826370863030196290e+01,-5.349018457827535711e-01
2.301493201970135871e+01,5.771233749389648438e+01,7.044368743896484375e+01,5.846282337422941566e+01,-1.283697633843232433e+00
2.401468367970632656e+01,5.691381263732910156e+01,7.034095764160156250e+01,5.835939462540666511e+01,-2.477033898922988087e+00
2.501443533971129440e+01,5.687764358520507812e+01,6.976728057861328125e+01,5.778181438699388650e+01,-1.564801679180791272e+00
2.601418699971625870e+01,5.725010299682617188e+01,6.943384552001953125e+01,5.744611070793342833e+01,-3.412027527917348979e-01
2.701393865972122654e+01,5.689760017395019531e+01,6.949163818359375000e+01,5.750429658036804881e+01,-1.055045348776563419e+00
2.801369031972619439e+01,5.667848014831542969e+01,6.955076217651367188e+01,5.756382284022708973e+01,-1.538019277088316761e+00
2.901344197973115868e+01,5.683252906799316406e+01,6.964215469360351562e+01,5.765583717235836048e+01,-1.427970080295548616e+00
3.001319363973612653e+01,5.671154212951660156e+01,6.950763320922851562e+01,5.752040043271910008e+01,-1.406211182671807114e+00
3.101294529974109437e+01,5.658479499816894531e+01,6.925867843627929688e+01,5.726975182500764561e+01,-1.196018500187745248e+00
3.201269695974605867e+01,5.662379264831542969e+01,6.922077560424804688e+01,5.723159111025448453e+01,-1.061998190419263688e+00
3.301244861975102651e+01,5.716651153564453125e+01,6.916138839721679688e+01,5.717179984543189164e+01,-9.249857100279717040e-03
3.401220027975599436e+01,5.777831077575683594e+01,6.896267700195312500e+01,5.697173646054791618e+01,1.415744657471447399e+00
3.501195193976096220e+01,5.783516120910644531e+01,6.906663513183593750e+01,5.707640189920061857e+01,1.329374811057340899e+00
3.601170359976593005e+01,5.842692756652832031e+01,6.937950897216796875e+01,5.739140446588994848e+01,1.804317406544433622e+00
3.701145525977089790e+01,5.896643447875976562e+01,6.963230514526367188e+01,5.764592060980876909e+01,2.290732553113747905e+00
3.801120691977585864e+01,5.876280593872070312e+01,6.971814346313476562e+01,5.773234295314368580e+01,1.784897222018781315e+00
3.901095857978082648e+01,5.873828125000000000e+01,6.968111038208007812e+01,5.769505790696577208e+01,1.808167598542743004e+00
4.001071023978579433e+01,5.879978942871093750e+01,6.980894851684570312e+01,5.782376582492149453e+01,1.687928120670387111e+00
4.101046189979076217e+01,5.900560569763183594e+01,6.996873092651367188e+01,5.798463535975956518e+01,1.760760124708498742e+00
4.201021355979573002e+01,5.887646293640136719e+01,7.006010055541992188e+01,5.807662664798097296e+01,1.377208585595768975e+00
4.300996521980069787e+01,5.849260139465332031e+01,7.004413986206054688e+01,5.806055736149473034e+01,7.441265685215724401e-01
4.400971687980566571e+01,5.846347999572753906e+01,7.000144577026367188e+01,5.801757278827437858e+01,7.685726686299437782e-01
4.500946853981062645e+01,5.813325309753417969e+01,6.999626922607421875e+01,5.801236102399096239e+01,2.083901972085267784e-01
4.600922019981559430e+01,5.717476272583007812e+01,6.984957122802734375e+01,5.786466492429815389e+01,-1.192268544837588040e+00
4.700897185982056214e+01,5.665535354614257812e+01,6.970837020874023438e+01,5.772250320362701359e+01,-1.848758453388384515e+00
4.800872351982552999e+01,5.742897224426269531e+01,6.974697494506835938e+01,5.776137059828302256e+01,-5.754682594567932519e-01
4.900847517983049784e+01,5.822260475158691406e+01,6.985088729858398438e+01,5.786598994911597060e+01,6.162770269454130867e-01
5.000822683983546568e+01,5.835827827453613281e+01,6.969767761230468750e+01,5.771173785706369586e+01,1.120292754090583820e+00
5.100797849984043353e+01,5.872985458374023438e+01,6.952152252197265625e+01,5.753438424536165030e+01,2.077836330498247008e+00
5.200773015984539427e+01,5.882230186462402344e+01,6.962015151977539062e+01,5.763368429366509815e+01,2.062366106776162056e+00
5.300748181985036211e+01,5.873415374755859375e+01,6.966733551025390625e+01,5.768118931387260773e+01,1.825490157555997195e+00
5.400723347985532996e+01,5.828087043762207031e+01,6.945154190063476562e+01,5.746392749091852181e+01,1.421662219020195739e+00
5.500698513986029781e+01,5.758889198303222656e+01,6.932807540893554688e+01,5.733962095974894169e+01,4.347273649720622135e-01
5.600673679986526565e+01,5.734533691406250000e+01,6.930103683471679688e+01,5.731239842088315584e+01,5.747184568591048176e-02
5.700648845987023350e+01,5.725364112854003906e+01,6.926601028442382812e+01,5.727713355747097523e+01,-4.101537118187703612e-02
5.800624011987519424e+01,5.752626609802246094e+01,6.947906112670898438e+01,5.749163395189168568e+01,6.023858386031439444e-02
5.900599177988016208e+01,5.764017105102539062e+01,6.970746231079101562e+01,5.772158912853531376e+01,-1.410530769148093388e-01
6.000574343988512993e+01,5.736543846130371094e+01,6.972134780883789062e+01,5.773556910052620594e+01,-6.410790522875812192e-01
6.100549509989009778e+01,5.721812820434570312e+01,6.964389038085937500e+01,5.765758466885722555e+01,-7.621832704845984408e-01
6.200524675989506562e+01,5.774039649963378906e+01,6.952459716796875000e+01,5.753747981058819505e+01,3.526687121396178126e-01
6.300499841990003347e+01,5.837551307678222656e+01,6.931864547729492188e+01,5.733012686888041287e+01,1.823450016590254297e+00
6.400475007990499421e+01,5.845619201660156250e+01,6.935081100463867188e+01,5.736251124355821673e+01,1.906612436125110666e+00
6.500450173990996916e+01,5.805538940429687500e+01,6.944316101074218750e+01,5.745548957925259970e+01,1.044112284896274723e+00
6.600425339991492990e+01,5.780625724792480469e+01,6.935465240478515625e+01,5.736637877976558286e+01,7.667879296476997064e-01
6.700400505991990485e+01,5.808182334899902344e+01,6.936534500122070312e+01,5.737714412632890060e+01,1.228153184338715898e+00
6.800375671992486559e+01,5.825298690795898438e+01,6.910271835327148438e+01,5.711273062311872195e+01,1.996501081982406278e+00
6.900350837992982633e+01,5.816446685791015625e+01,6.888876724243164062e+01,5.689732383490957091e+01,2.227069636310600842e+00
7.000326003993480128e+01,5.756400108337402344e+01,6.907523345947265625e+01,5.708505872801036674e+01,8.389977448313464814e-01
7.100301169993976202e+01,5.654592514038085938e+01,6.900414276123046875e+01,5.701348434393830189e+01,-8.200852990090117256e-01
7.200276335994473698e+01,5.574861526489257812e+01,6.877056121826171875e+01,5.677831356235962801e+01,-1.813541531726073686e+00
7.300251501994969772e+01,5.524483299255371094e+01,6.865565490722656250e+01,5.666262545348332935e+01,-2.502165138983089232e+00
7.400226667995467267e+01,5.496568679809570312e+01,6.869861221313476562e+01,5.670587503166724730e+01,-3.068797073671362341e+00
7.500201833995963341e+01,5.548517990112304688e+01,6.886337280273437500e+01,5.687175661690315565e+01,-2.438076117677006938e+00
7.600176999996459415e+01,5.622525024414062500e+01,6.900255966186523438e+01,5.701189047350527517e+01,-1.379782748530711922e+00
7.700152165996956910e+01,5.635018348693847656e+01,6.905601119995117188e+01,5.706570568436693236e+01,-1.253856740834928596e+00
7.800127331997452984e+01,5.610186195373535156e+01,6.922252273559570312e+01,5.723335012870828109e+01,-1.976973517063741470e+00
7.900102497997950479e+01,5.580432891845703125e+01,6.934317398071289062e+01,5.735482225896322461e+01,-2.703335621032087577e+00
8.000077663998446553e+01,5.566996002197265625e+01,6.925361251831054688e+01,5.726465143962195725e+01,-2.784774511952968545e+00
8.100052829998944048e+01,5.550861358642578125e+01,6.935658645629882812e+01,5.736832599015002643e+01,-3.241705891929899330e+00
8.200027995999440122e+01,5.508168029785156250e+01,6.947222900390625000e+01,5.748475534479396742e+01,-4.180369269258855880e+00
8.300003161999936196e+01,5.463021087646484375e+01,6.926734924316406250e+01,5.727848162619865491e+01,-4.623500264927616676e+00
8.399978328000433692e+01,5.473199653625488281e+01,6.910175704956054688e+01,5.711176277890396591e+01,-4.166858326299332838e+00
8.499953494000929766e+01,5.547660255432128906e+01,6.916936492919921875e+01,5.717983064802335491e+01,-2.978721822711352551e+00
8.599928660001427261e+01,5.628186607360839844e+01,6.923230743408203125e+01,5.724320140017988479e+01,-1.679387775416183004e+00
8.699903826001923335e+01,5.637543296813964844e+01,6.933967971801757812e+01,5.735130422205561729e+01,-1.701567675143955238e+00
8.799878992002420830e+01,5.662621498107910156e+01,6.916397857666015625e+01,5.717440764789941454e+01,-9.588077767176544919e-01
8.899854158002916904e+01,5.680983924865722656e+01,6.909551239013671875e+01,5.710547563215970968e+01,-5.177023398015295763e-01
8.999829324003412978e+01,5.643697929382324219e+01,6.933840942382812500e+01,5.735002528505755492e+01,-1.592058567883849252e+00
9.099804490003910473e+01,5.612628936767578125e+01,6.925522232055664062e+01,5.726627219461650498e+01,-1.990670569696854519e+00
9.199779656004406547e+01,5.567358398437500000e+01,6.898913955688476562e+01,5.699837906101518570e+01,-2.324267985273808179e+00
9.299754822004904042e+01,5.554796981811523438e+01,6.899205780029296875e+01,5.700131715952424827e+01,-2.549673259903217470e+00
