# time,smoothGCAMP,smoothISOS,smoothfitISOS,smoothdFF
2.064383958712320832e-02,2.150289535522460938e+01,3.180308723449707031e+01,2.150743956241627330e+01,-2.112853637680247448e-02
1.020395499592090083e+00,4.696947860717773438e+01,6.934974861145019531e+01,4.722604044416294755e+01,-5.432634931326828509e-01
2.020147159597056596e+00,5.095763015747070312e+01,7.511872100830078125e+01,5.117765406655244931e+01,-4.299218342357441491e-01
3.019898819602023554e+00,5.105674743652343750e+01,7.510051727294921875e+01,5.116518492583809063e+01,-2.119360840224245868e-01
4.019650479606990068e+00,5.084176254272460938e+01,7.479575729370117188e+01,5.095643133807379854e+01,-2.250330180863951979e-01
5.019402139611957026e+00,5.075818824768066406e+01,7.460114288330078125e+01,5.082312493576351642e+01,-1.277699633088821007e-01
6.019153799616923983e+00,5.144942474365234375e+01,7.455424880981445312e+01,5.079100357222586126e+01,1.296334242520319480e+00
7.018905459621890941e+00,5.233658409118652344e+01,7.462971878051757812e+01,5.084269876918583009e+01,2.938249459932466223e+00
8.018657119626857011e+00,5.296232795715332031e+01,7.490056610107421875e+01,5.102822296446255024e+01,3.790265230356411941e+00
9.018408779631824856e+00,5.343422317504882812e+01,7.488551330566406250e+01,5.101791214525490403e+01,4.736201322614612685e+00
1.001816043963679093e+01,5.392485046386718750e+01,7.489908599853515625e+01,5.102720912820999644e+01,5.678620064006699941e+00
1.101791209964175877e+01,5.384385681152343750e+01,7.518498611450195312e+01,5.122304414269436279e+01,5.116471917459957552e+00
1.201766375964672484e+01,5.343523597717285156e+01,7.531095123291015625e+01,5.130932735634252140e+01,4.143318048326625203e+00
1.301741541965169091e+01,5.396028709411621094e+01,7.532384872436523438e+01,5.131816184183188767e+01,5.148518881926516855e+00
1.401716707965665876e+01,5.446038436889648438e+01,7.538241958618164062e+01,5.135828153724855127e+01,6.040121940992271732e+00
1.501691873966162483e+01,5.403202629089355469e+01,7.537709045410156250e+01,5.135463120414335947e+01,5.213541649451431503e+00
1.601667039966659090e+01,5.430033111572265625e+01,7.554058074951171875e+01,5.146661830236972435e+01,5.505923852825699960e+00
1.701642205967155874e+01,5.472355270385742188e+01,7.546347045898437500e+01,5.141379952399584141e+01,6.437480230024340777e+00
1.801617371967652659e+01,5.463551330566406250e+01,7.522904968261718750e+01,5.125322667504801188e+01,6.599168189078472579e+00
1.901592537968149088e+01,5.428505134582519531e+01,7.522623062133789062e+01,5.125129568280410552e+01,5.919373593590881555e+00
2.001567703968645873e+01,5.387756729125976562e+01,7.549108886718750000e+01,5.143271749943004068e+01,4.753491378045147542e+00
2.101542869969142657e+01,5.453772163391113281e+01,7.574425125122070312e+01,5.160612791927680121e+01,5.680708537598444074e+00
2.201518035969639442e+01,5.535786247253417969e+01,7.569990158081054688e+01,5.157574941342072350e+01,7.333122838015995626e+00
2.301493201970135871e+01,5.565757369995117188e+01,7.569771194458007812e+01,5.157424956288215867e+01,7.917369950464136608e+00
2.401468367970632656e+01,5.494031524658203125e+01,7.563105773925781250e+01,5.152859296277694767e+01,6.621027448332680976e+00
2.501443533971129440e+01,5.407221984863281250e+01,7.519719314575195312e+01,5.123140567879787710e+01,5.545063876727877705e+00
2.601418699971625870e+01,5.463058090209960938e+01,7.515048599243164062e+01,5.119941235128180779e+01,6.701577993271440548e+00
2.701393865972122654e+01,5.565273666381835938e+01,7.526718521118164062e+01,5.127934863643139352e+01,8.528556121869094397e+00
2.801369031972619439e+01,5.600144386291503906e+01,7.508732223510742188e+01,5.115614662790619604e+01,9.471583679380737308e+00
2.901344197973115868e+01,5.552211189270019531e+01,7.504840087890625000e+01,5.112948639263615291e+01,8.591178613319073065e+00
3.001319363973612653e+01,5.480126190185546875e+01,7.489303970336914062e+01,5.102306755485872714e+01,7.404874947854755085e+00
3.101294529974109437e+01,5.449859237670898438e+01,7.453055572509765625e+01,5.077477435324495048e+01,7.333992264657005933e+00
3.201269695974605867e+01,5.515780448913574219e+01,7.453260040283203125e+01,5.077617491054228793e+01,8.629302199925517058e+00
3.301244861975102651e+01,5.575723838806152344e+01,7.471844100952148438e+01,5.090347145877817070e+01,9.535237558825338411e+00
3.401220027975599436e+01,5.435487174987792969e+01,7.462251281738281250e+01,5.083776284990472760e+01,6.918299907014483274e+00
3.501195193976096220e+01,5.261779594421386719e+01,7.455969619750976562e+01,5.079473490771205491e+01,3.589074812210548249e+00
3.601170359976593005e+01,5.218898010253906250e+01,7.483317947387695312e+01,5.098206467219112881e+01,2.367333371271372666e+00
3.701145525977089790e+01,5.200867462158203125e+01,7.507438278198242188e+01,5.114728339963647130e+01,1.684138755161495693e+00
3.801120691977585864e+01,5.156440544128417969e+01,7.493545532226562500e+01,5.105212127983840276e+01,1.003453232898451786e+00
3.901095857978082648e+01,5.142354774475097656e+01,7.491606521606445312e+01,5.103883950233397826e+01,7.537558576334906224e-01
4.001071023978579433e+01,5.125585365295410156e+01,7.479372787475585938e+01,5.095504123269658692e+01,5.903486936332627000e-01
4.101046189979076217e+01,5.087514305114746094e+01,7.477853775024414062e+01,5.094463634620777981e+01,-1.364094437499931700e-01
4.201021355979573002e+01,5.026309967041015625e+01,7.469389724731445312e+01,5.088665954525004764e+01,-1.225389680541718374e+00
4.300996521980069787e+01,5.038982391357421875e+01,7.484821319580078125e+01,5.099236242649860884e+01,-1.181625020399674320e+00
4.400971687980566571e+01,5.119995498657226562e+01,7.543704605102539062e+01,5.139569941131177444e+01,-3.808575950547859468e-01
4.500946853981062645e+01,5.164708900451660156e+01,7.555242919921875000e+01,5.147473421835019280e+01,3.348337563731725308e-01
4.600922019981559430e+01,5.129218864440917969e+01,7.522766876220703125e+01,5.125228077627630086e+01,7.786554574435917975e-02
4.700897185982056214e+01,5.049796485900878906e+01,7.491947937011718750e+01,5.104117811946292704e+01,-1.064264737743192635e+00
4.800872351982552999e+01,5.008672714233398438e+01,7.470816421508789062e+01,5.089643209057103235e+01,-1.590887445304937753e+00
4.900847517983049784e+01,5.012017440795898438e+01,7.471423721313476562e+01,5.090059195478252718e+01,-1.533218999725633136e+00
5.000822683983546568e+01,5.073869895935058594e+01,7.470359039306640625e+01,5.089329912751224327e+01,-3.037731308679938458e-01
5.100797849984043353e+01,5.041809082031250000e+01,7.456214904785156250e+01,5.079641505387285605e+01,-7.447853025831033813e-01
5.200773015984539427e+01,4.983614158630371094e+01,7.441349029541015625e+01,5.069458722201226664e+01,-1.693367443646542014e+00
5.300748181985036211e+01,4.973722076416015625e+01,7.431582641601562500e+01,5.062768970722409989e+01,-1.758857550509325351e+00
5.400723347985532996e+01,4.952618026733398438e+01,7.444579315185546875e+01,5.071671393692618324e+01,-2.347418784018234117e+00
5.500698513986029781e+01,4.941749000549316406e+01,7.454305267333984375e+01,5.078333447583091953e+01,-2.689552555844468174e+00
5.600673679986526565e+01,4.918208694458007812e+01,7.442403030395507812e+01,5.070180688584164130e+01,-2.997368406777513261e+00
5.700648845987023350e+01,4.914863204956054688e+01,7.446330261230468750e+01,5.072870751527466382e+01,-3.114756009185426944e+00
5.800624011987519424e+01,4.930543327331542969e+01,7.452968597412109375e+01,5.077417859379757914e+01,-2.892701292584902717e+00
5.900599177988016208e+01,4.961135101318359375e+01,7.441127014160156250e+01,5.069306646763343593e+01,-2.133852871458263412e+00
6.000574343988512993e+01,5.087727737426757812e+01,7.447046279907226562e+01,5.073361207879537460e+01,2.831757676726705530e-01
6.100549509989009778e+01,5.178606224060058594e+01,7.449826049804687500e+01,5.075265286429109324e+01,2.036168196119234164e+00
6.200524675989506562e+01,5.236383819580078125e+01,7.456058883666992188e+01,5.079534634503962565e+01,3.087865254637298662e+00
6.300499841990003347e+01,5.236959457397460938e+01,7.426700592041015625e+01,5.059424878877010912e+01,3.508987340866608129e+00
6.400475007990499421e+01,5.208973693847656250e+01,7.425975036621093750e+01,5.058927890074858880e+01,2.965960516400582225e+00
6.500450173990996916e+01,5.151036262512207031e+01,7.444078445434570312e+01,5.071328309414371205e+01,1.571737190626500302e+00
6.600425339991492990e+01,5.001992988586425781e+01,7.366028594970703125e+01,5.017865954058527223e+01,-3.163290055459361816e-01
6.700400505991990485e+01,4.976380538940429688e+01,7.359135818481445312e+01,5.013144560438077946e+01,-7.333525106731731968e-01
6.800375671992486559e+01,5.021640205383300781e+01,7.427222061157226562e+01,5.059782073247433232e+01,-7.538243211263940813e-01
6.900350837992982633e+01,5.009106254577636719e+01,7.438697433471679688e+01,5.067642439780741626e+01,-1.155096988366794752e+00
7.000326003993480128e+01,4.918389511108398438e+01,7.391519927978515625e+01,5.035326931826687513e+01,-2.322340183696218752e+00
7.100301169993976202e+01,4.910869216918945312e+01,7.358801651000976562e+01,5.012915663387244791e+01,-2.035670522319267040e+00
7.200276335994473698e+01,5.003728485107421875e+01,7.396025085449218750e+01,5.038412861244890451e+01,-6.883988488569149355e-01
7.300251501994969772e+01,5.050642395019531250e+01,7.407589340209960938e+01,5.046334110212952595e+01,8.537454541227051941e-02
7.400226667995467267e+01,5.014397048950195312e+01,7.360944747924804688e+01,5.014383635569417663e+01,2.674980965257981705e-04
7.500201833995963341e+01,4.994632720947265625e+01,7.356077957153320312e+01,5.011049995644147970e+01,-3.276214508167559769e-01
7.600176999996459415e+01,5.029015731811523438e+01,7.367000198364257812e+01,5.018531480072766016e+01,2.089107496961522537e-01
